"382","116","1","1","納品書No.2018012601","1","JOYSOUND新潟駅前店看板灯回路ブレーカ取替","3","1.00","1.00","22","式","","12000","","","","","","","187","0","0","0","0","2018-02-08 11:37:52","2018-02-08 11:37:52"
"383","117","1","1","納品書No.2018012901","1","十郎店内照明増設工事","1","1.00","1.00","22","式","","47000","","","","","","","190","0","0","0","0","2018-02-08 17:01:32","2018-02-08 17:01:32"
"384","117","1","1","納品書No.2018013001","1","アイラ長岡店新装工事","2","1.00","1.00","22","式","","370000","","","","","","","188","0","0","0","0","2018-02-08 17:01:46","2018-02-08 17:01:46"
"385","117","1","1","納品書No.2018013101","1","クロエ上木戸店新装工事","3","1.00","1.00","22","式","","750000","","","","","","","189","0","0","0","0","2018-02-08 17:01:59","2018-02-08 17:01:59"
"386","118","1","1","納品書No.2018021501","1","クリエーションビル高圧受電廃止及び低圧受電切替工事","1","1.00","1.00","22","式","","1250000","","","","","","","191","0","0","0","0","2018-02-19 09:07:47","2018-02-19 09:07:47"
"387","119","1","1","100V　コンセント配線","1","","1","68.00","68.00","19","箇所","3000","204000","","","","","","","","0","0","0","0","2018-02-26 08:24:48","2018-02-26 08:24:48"
"388","119","1","1","200V　動力配線","1","","2","14.00","14.00","19","箇所","5000","70000","","","","","","","","0","0","0","0","2018-02-26 08:25:08","2018-02-26 08:25:08"
"389","119","1","1","シンク給排水配管工事","1","","3","1.00","1.00","22","式","35000","35000","","","","","","","","0","0","0","0","2018-02-26 08:25:56","2018-02-26 08:26:28"
"390","120","1","1","納品書No.2018020601","1","ばん屋給湯器用コンセント移設","1","1.00","1.00","22","式","","5000","","","","","","","193","0","0","0","0","2018-03-02 11:07:27","2018-03-02 11:07:27"
"391","120","1","1","納品書No.2018021001","1","長岡アパマンション506号室改装工事","2","1.00","1.00","22","式","","224000","","","","","","","196","0","0","0","0","2018-03-02 11:07:46","2018-03-02 11:07:46"
"392","120","1","1","納品書No.2018021701","1","スナックＪ’ｓ換気扇取替工事","3","1.00","1.00","22","式","","5000","","","","","","","197","0","0","0","0","2018-03-02 11:07:59","2018-03-02 11:07:59"
"393","120","1","1","納品書No.2018022101","1","スナック優花引込開閉器取替工事","4","1.00","1.00","22","式","","12000","","","","","","","192","0","0","0","0","2018-03-02 11:08:11","2018-03-02 11:08:11"
"394","120","1","1","納品書No.2018022102","1","TMオートガレージ改装工事","5","1.00","1.00","22","式","","500000","","","","","","","195","0","0","0","0","2018-03-02 11:08:24","2018-03-02 11:08:24"
"395","120","1","1","納品書No.2018022701","1","ダイレックス燕店看板灯電源接続工事","6","1.00","1.00","22","式","","12000","","","","","","","194","0","0","0","0","2018-03-02 11:08:44","2018-03-02 11:08:44"
"396","121","1","1","納品書No.2018013102","1","原様邸計器板取替他工事","1","1.00","1.00","22","式","","8000","","","","","","","198","0","0","0","0","2018-03-03 08:23:17","2018-03-03 08:23:17"
"397","121","1","1","納品書No.2018020901","1","丸山様邸漏電箇所調査","2","1.00","1.00","22","式","","4000","","","","","","","199","0","0","0","0","2018-03-03 08:23:31","2018-03-03 08:23:31"
"398","122","1","1","ケースブレーカ　3P30A","1","NCD-30","1","1.00","1.00","18","個","6400","6400","4360","4360","","","","","","0","0","0","0","2018-03-03 08:58:18","2018-03-03 08:58:18"
"399","122","1","1","取替工賃","1","","2","1.00","1.00","18","個","3000","3000","2000","2000","","","","","","0","0","0","0","2018-03-03 08:58:18","2018-03-03 08:58:18"
"400","122","1","1","諸経費","1","","3","1.00","1.00","22","式","","1600","","940","","","","","","0","0","0","0","2018-03-03 08:58:18","2018-03-03 08:58:18"
"401","123","1","1","納品書No.2018022801","1","ダイヤパレス女池上山内装工事","1","1.00","1.00","22","式","","240000","","","","","","","201","0","0","0","0","2018-03-05 08:21:09","2018-03-05 08:21:09"
"402","124","1","1","発電機DS/SS　150/125KVA　1台","1","2/22設置・2/26搬出","1","4.00","4.00","1","日","16500","66000","15000","60000","","","","","","0","0","0","0","2018-03-05 10:10:33","2018-03-05 10:10:33"
"403","124","1","1","サポート料","1","2/22～2/26","2","5.00","5.00","35","日","900","4500","650","3250","","","","","","0","0","0","0","2018-03-05 10:10:33","2018-03-05 10:10:33"
"404","124","1","1","基本料","1","","3","1.00","1.00","21","台","2200","2200","2000","2000","","","","","","0","0","0","0","2018-03-05 10:10:33","2018-03-05 10:10:33"
"405","124","1","1","納入費","1","大型ユニック車","4","1.00","1.00","1","回","27500","27500","25000","25000","","","","","","0","0","0","0","2018-03-05 10:10:33","2018-03-05 10:10:33"
"406","124","1","1","搬出費","1","大型ユニック車","5","1.00","1.00","31","回線","27500","27500","25000","25000","","","","","","0","0","0","0","2018-03-05 10:10:33","2018-03-05 10:10:33"
"407","124","1","1","燃料代","1","軽油配送","6","1.00","1.00","22","式","50000","50000","40000","40000","","","","","","0","0","0","0","2018-03-05 10:10:33","2018-03-05 10:10:33"
"408","124","1","1","諸経費","1","","7","1.00","1.00","22","式","","17300","","14750","","","","","","0","0","0","0","2018-03-05 10:10:33","2018-03-05 10:10:33"
"409","125","1","1","納品書No.2018021301","1","厨房内コンセント修理","1","1.00","1.00","22","式","","5400","","","","","","","203","0","0","0","0","2018-03-05 11:06:34","2018-03-05 11:06:34"
"410","126","1","1","６階研修室音響設備点検","","外部接続ﾊﾟﾈﾙ､ﾊﾟﾀｰﾝｽｲｯﾁ､ｵｰﾃﾞｨｵﾐｷｻｰ､ﾏｲｸ､各研修室ｽﾋﾟｰｶｰ","1","1.00","1.00","2","式","40000","40000","","","","","","外注","","0","0","0","0","2018-03-12 10:15:37","2018-03-12 10:15:37"
"411","126","1","1","移動用機器､ﾎﾟｰﾀﾌﾞﾙｱﾝﾌﾟ","","","2","","","1","<手入力>","","","","","","","","","","0","0","0","0","2018-03-12 10:15:37","2018-03-12 10:15:37"
"412","126","1","1","７階マルチメディアホール映像音響設備点検","","音声卓､ﾋﾞﾃﾞｵﾌﾟﾛｼﾞｪｸﾀｰ､映像音響機器収納架､ｽﾋﾟｰｶｰ､操作卓","3","1.00","1.00","2","式","145000","145000","","","","","","外注","","0","0","0","0","2018-03-12 10:15:37","2018-03-12 10:15:37"
"413","126","1","1","ﾏｲｸ､ﾏｲｸｽﾀﾝﾄﾞ､ﾏｲｸｹｰﾌﾞﾙ､ｲﾝﾀｰﾎﾝ","","","4","","","1","<手入力>","","","","","","","","","","0","0","0","0","2018-03-12 10:15:37","2018-03-12 10:15:37"
"414","126","1","1","報告書作成","","","5","1.00","1.00","2","式","15000","15000","","","","","","外注","","0","0","0","0","2018-03-12 10:15:37","2018-03-12 10:15:37"
"415","126","1","1","諸経費","","","6","1.00","1.00","2","式","","20000","","","","","","","","0","0","0","0","2018-03-12 10:15:37","2018-03-12 10:15:37"
"416","127","1","1","多目的ホール音響設備点検","","音声卓､効果卓､ｱﾝﾌﾟ架､ｽﾋﾟｰｶｰ､ﾏｲｸ､ｽﾋﾟｰｶｰｺﾝｾﾝﾄ､ﾜｲﾔﾚｽﾏｲｸ","1","1.00","1.00","2","式","85000","85000","","","","","","外注","","0","0","0","0","2018-03-12 10:21:30","2018-03-12 10:21:30"
"417","127","1","1","ﾏｲｸｹｰﾌﾞﾙ､ﾏﾙﾁﾎﾞｯｸｽ､ﾏﾙﾁｹｰﾌﾞﾙ､ﾌﾞﾚｽﾄ","","","2","","","1","<手入力>","","","","","","","","","","0","0","0","0","2018-03-12 10:21:31","2018-03-12 10:21:31"
"418","127","1","1","多目的ホール電源ピット内点検、清掃","","","3","1.00","1.00","2","式","15000","15000","11000","11000","1.000","1.000","","","","0","0","0","0","2018-03-12 10:21:31","2018-03-12 10:21:31"
"419","127","1","1","４階大会議室映像音響設備点検","","操作卓､映写室､ﾏｲｸ､ｽﾋﾟｰｶｰ､移動用機器","4","1.00","1.00","2","式","20000","20000","","","","","","外注","","0","0","0","0","2018-03-12 10:21:31","2018-03-12 10:21:31"
"420","127","1","1","５階総合研修室音響設備点検","","ｵｰﾃﾞｨｵﾐｷｻｰ､ﾏｲｸ､ｽﾋﾟｰｶｰ､ﾏｲｸｹｰﾌﾞﾙ､移動用機器","5","1.00","1.00","2","式","20000","20000","","","","","","外注","","0","0","0","0","2018-03-12 10:21:31","2018-03-12 10:21:31"
"421","127","1","1","報告書作成","","","6","1.00","1.00","2","式","15000","15000","","","","","","外注","","0","0","0","0","2018-03-12 10:21:31","2018-03-12 10:21:31"
"422","127","1","1","諸経費","","","7","1.00","1.00","2","式","","15000","","","","","","","","0","0","0","0","2018-03-12 10:21:31","2018-03-12 10:21:31"
"423","128","1","1","手付金(内金)","1","","1","1.00","1.00","22","式","","277778","","","","","","","","0","0","0","0","2018-03-15 16:26:48","2018-03-15 16:34:17"
"424","129","1","1","マルチハロゲン灯　400W","1","MF400･L/BU-P","1","4.00","4.00","27","本","7600","30400","5080","20320","","","","","","0","0","0","0","2018-03-16 15:20:21","2018-03-16 15:20:21"
"425","130","1","1","納品書No.2018022002","1","コスモス(ビルボード)ひな壇什器設置工事","1","1.00","1.00","22","式","","18000","","","","","","","209","0","0","0","0","2018-03-19 07:59:10","2018-03-19 07:59:10"
"426","130","1","1","納品書No.2018030201","1","MURANOKAJIYA排気フード工事","2","1.00","1.00","22","式","","12000","","","","","","","210","0","0","0","0","2018-03-19 07:59:22","2018-03-19 07:59:22"
"427","131","1","1","納品書No.2018032001","1","しらさぎ荘浴室換気工事","1","1.00","1.00","22","式","","420000","","","","","","","211","0","0","0","0","2018-03-24 07:49:45","2018-03-24 07:49:45"
"428","132","1","1","揚水ポンプ盤取替","1","処分費共","1","1.00","1.00","22","式","","50000","","","","","","","","0","0","0","0","2018-03-28 21:52:01","2018-03-28 21:52:01"
"429","133","1","1","電気設備工事","1","※内訳は納品書の通り","1","1.00","1.00","22","式","","667000","","","","","","","","0","0","0","0","2018-04-03 09:29:35","2018-04-03 09:29:35"
"430","133","1","1","","1","","2","","","1","<手入力>","","","","","","","","","","0","0","0","0","2018-04-03 09:31:21","2018-04-03 09:31:29"
"431","133","1","1","手付金(内金)","1","※入金済","3","1.00","1.00","22","式","","-277778","","","","","","","","0","0","0","0","2018-04-03 09:32:21","2018-04-03 09:32:35"
"432","134","1","1","納品書No.2018031301","1","南波様邸アンテナ取替工事","1","1.00","1.00","22","式","","25000","","","","","","","213","0","0","0","0","2018-04-03 09:46:00","2018-04-03 09:46:00"
"433","135","1","1","納品書No.2018031001","1","林町薬局アンテナ修理","1","1.00","1.00","22","式","","24000","","","","","","","214","0","0","0","0","2018-04-03 10:04:08","2018-04-03 10:04:08"
"434","135","1","1","納品書No.2018032901","1","向陽薬局調剤室エアコン取替工事","2","1.00","1.00","22","式","","75000","","","","","","","215","0","0","0","0","2018-04-03 10:04:19","2018-04-03 10:04:19"
"435","136","1","1","投光器ランプ取替(校舎外壁取付)","1","","1","","","1","<手入力>","","","","","","","","","","0","0","0","0","2018-04-03 10:08:47","2018-04-03 10:08:47"
"436","136","1","1","レディオックLEDアイランプ33W　昼白色","1","LDR33N-H/E39W750","2","4.00","4.00","18","個","20655","82620","15300","61200","","","","","","0","0","0","0","2018-04-03 10:08:47","2018-04-03 10:08:47"
"437","136","1","1","ランプ取替工賃","1","","3","4.00","4.00","18","個","1880","7520","1380","5520","0.125","0.500","","","","0","0","0","0","2018-04-03 10:08:48","2018-04-03 10:08:48"
"438","136","1","1","消耗品雑材料","1","","4","1.00","1.00","22","式","860","860","280","280","","","","","","0","0","0","0","2018-04-03 10:08:48","2018-04-03 10:08:48"
"439","136","1","1","諸経費","1","","5","1.00","1.00","22","式","","14000","","10000","","","","","","0","0","0","0","2018-04-03 10:08:48","2018-04-03 10:08:48"
"440","137","1","1","駐輪場投光器取替(ポール取付)","1","","1","","","1","<手入力>","","","","","","","","","","0","0","0","0","2018-04-03 10:11:14","2018-04-03 10:11:14"
"441","137","1","1","レディオックLEDアイランプ33W　昼白色","1","LDR33N-H/E39W750","2","2.00","2.00","18","個","20655","41310","15300","30600","","","","","","0","0","0","0","2018-04-03 10:11:14","2018-04-03 10:11:14"
"442","137","1","1","ランプホルダ　白色","1","S0/W-L14","3","2.00","2.00","18","個","3213","6426","2380","4760","0.350","0.700","","","","0","0","0","0","2018-04-03 10:11:14","2018-04-03 10:11:14"
"443","137","1","1","ガード","1","GS7","4","2.00","2.00","18","個","3213","6426","2380","4760","","","","","","0","0","0","0","2018-04-03 10:11:14","2018-04-03 10:11:14"
"444","137","1","1","器具取替工賃","1","","5","2.00","2.00","21","台","5250","10500","3850","7700","","","","","","0","0","0","0","2018-04-03 10:11:14","2018-04-03 10:11:14"
"445","137","1","1","消耗品雑材料","1","","6","1.00","1.00","22","式","1338","1338","1180","1180","","","","","","0","0","0","0","2018-04-03 10:11:14","2018-04-03 10:11:14"
"446","137","1","1","諸経費","1","","11","1.00","1.00","22","式","","10000","","7000","","","","","","0","0","0","0","2018-04-03 10:11:14","2018-04-03 10:11:14"
"447","138","1","1","納品書No.2018031002","1","佐藤製菓工場内改修工事","1","1.00","1.00","22","式","","130000","","","","","","","221","0","0","0","0","2018-04-03 10:28:47","2018-04-03 10:28:47"
"448","138","1","1","納品書No.2018031901","1","丸善ビル3F　流し元取付","2","1.00","1.00","22","式","","3000","","","","","","","218","0","0","0","0","2018-04-03 10:28:56","2018-04-03 10:28:56"
"449","138","1","1","納品書No.2018032803","1","ダイヤパレス404号室換気扇スイッチ取替","3","1.00","1.00","22","式","","10000","","","","","","","220","0","0","0","0","2018-04-03 10:29:08","2018-04-03 10:29:08"
"450","139","1","1","納品書No.2018020101","1","ぷらど外部照明修理","1","1.00","1.00","22","式","","33000","","","","","","","223","0","0","0","0","2018-04-03 10:55:33","2018-04-03 10:55:33"
"451","139","1","1","納品書No.2018020701","1","焼NIQｍarket改装工事","2","1.00","1.00","22","式","","48000","","","","","","","222","0","0","0","0","2018-04-03 10:55:44","2018-04-03 10:55:44"
"452","139","1","1","納品書No.2018022001","1","マテリアルカフェイオン新潟南店フリーザー電源工事","3","1.00","1.00","22","式","","22000","","","","","","","207","0","0","0","0","2018-04-03 10:56:03","2018-04-03 10:56:03"
"453","139","1","1","納品書No.2018022602","1","マテリアルカフェ万代店フリーザー電源工事","4","1.00","1.00","22","式","","17000","","","","","","","206","0","0","0","0","2018-04-03 10:56:26","2018-04-03 10:56:26"
"454","140","1","1","パトライト大型回転灯","1","SKL-120CA-Y","1","2.00","2.00","21","台","29500","59000","","","","","","","","0","0","0","0","2018-04-04 21:16:12","2018-04-04 21:17:31"
"455","140","1","1","取替工賃","1","","2","1.00","1.00","22","式","50000","50000","","","","","","","","0","0","0","0","2018-04-04 21:16:42","2018-04-04 21:16:42"
"456","140","1","1","試験調整費","1","","3","1.00","1.00","22","式","15000","15000","","","","","","","","0","0","0","0","2018-04-04 21:17:02","2018-04-04 21:17:02"
"457","140","1","1","消耗品雑材料","1","","4","1.00","1.00","22","式","6000","6000","","","","","","","","0","0","0","0","2018-04-04 21:17:21","2018-04-04 21:17:54"
"458","140","1","1","諸経費","1","","5","1.00","1.00","22","式","","20000","","","","","","","","0","0","0","0","2018-04-04 21:18:15","2018-04-04 21:18:15"
"459","141","1","1","納品書No.2018031902","1","カーブドッチ外灯修理","1","1.00","1.00","22","式","","10000","","","","","","","225","0","0","0","0","2018-04-17 15:19:25","2018-08-29 16:32:43"
"460","141","1","1","納品書No.2018040901","1","串カツ田中新潟店新装工事","2","1.00","1.00","22","式","","1050000","","","","","","","224","0","0","0","0","2018-04-17 15:19:36","2018-08-29 16:32:43"
"461","142","1","1","納品書No.2018040601","1","森山様邸ベランダエアコン室外機脱着工事","1","1.00","1.00","22","式","","30000","","","","","","","226","0","0","0","0","2018-04-23 10:43:02","2018-04-23 10:43:02"
"462","143","1","1","納品書No.2018031201","1","スパイシーマーケット女池店新装工事","1","1.00","1.00","22","式","","750000","","","","","","","227","0","0","0","0","2018-04-23 14:36:30","2018-04-23 14:36:30"
"463","143","1","1","納品書No.2018031401","1","メロンドゥメロン新潟アピタ西店新装工事","2","1.00","1.00","22","式","","270000","","","","","","","229","0","0","0","0","2018-04-23 14:36:44","2018-04-23 14:36:44"
"464","143","1","1","納品書No.2018033102","1","五泉美容室新装工事","3","1.00","1.00","22","式","","390000","","","","","","","230","0","0","0","0","2018-04-23 14:36:55","2018-04-23 14:36:55"
"465","144","1","1","納品書No.2018040201","1","モスバーガー長岡古正寺店漏電修理","1","1.00","1.00","22","式","","35000","","","","","","","238","0","0","0","0","2018-05-03 08:09:16","2018-05-03 08:09:16"
"466","144","1","1","納品書No.2018040401","1","とりこう本店看板灯他修理","2","1.00","1.00","22","式","","13000","","","","","","","232","0","0","0","0","2018-05-03 08:09:29","2018-05-03 08:09:29"
"467","144","1","1","納品書No.2018040402","1","モスバーガー柏崎店ゲート照明器具復旧工事","3","1.00","1.00","22","式","","20000","","","","","","","233","0","0","0","0","2018-05-03 08:09:46","2018-05-03 08:09:46"
"468","144","1","1","納品書No.2018040403","1","ハウス井口断線修理","4","1.00","1.00","22","式","","6000","","","","","","","235","0","0","0","0","2018-05-03 08:10:00","2018-05-03 08:10:00"
"469","144","1","1","納品書No.2018041101","1","JOYSOUND新潟駅前店503号室換気扇取替工事","5","1.00","1.00","22","式","","10000","","","","","","","239","0","0","0","0","2018-05-03 08:10:16","2018-05-03 08:10:16"
"470","144","1","1","納品書No.2018041201","1","ダイヤパレス404号室換気扇取替","6","1.00","1.00","22","式","","5000","","","","","","","234","0","0","0","0","2018-05-03 08:10:32","2018-05-03 08:10:32"
"471","144","1","1","納品書No.2018041901","1","やじろう小上り席照明器具取替","7","1.00","1.00","22","式","","8000","","","","","","","236","0","0","0","0","2018-05-03 08:10:54","2018-05-09 10:29:35"
"472","144","1","1","納品書No.2018042602","1","土田工業有圧扇シャッター取付","8","1.00","1.00","22","式","","7000","","","","","","","237","0","0","0","0","2018-05-03 08:11:10","2018-05-03 08:11:10"
"473","144","1","1","納品書No.2018042603","1","モスバーガー亀貝店漏電修理","9","1.00","1.00","22","式","","32000","","","","","","","240","0","0","0","0","2018-05-03 08:11:24","2018-05-03 08:11:24"
"474","145","1","1","納品書No.2018041801","1","ガトゥ専科CoCoLo長岡店新装工事","1","1.00","1.00","22","式","","1300000","","","","","","","241","0","0","0","0","2018-05-07 08:43:28","2018-05-07 08:43:28"
"475","146","1","1","納品書No.2018042801","1","店内ダウンライト修理(平成30年4月)","1","1.00","1.00","22","式","","9000","","","","","","","242","0","0","0","0","2018-05-09 08:05:46","2018-05-09 08:05:46"
"476","147","1","1","(株)坂田屋分　　100V","1","","1","2.00","2.00","19","箇所","1000","2000","","","","","","","","0","0","0","0","2018-05-10 09:50:39","2018-05-10 09:50:39"
"477","147","1","1","(株)坂田屋分　　200V","1","","2","1.00","1.00","19","箇所","5000","5000","","","","","","","","0","0","0","0","2018-05-10 09:51:01","2018-05-10 09:51:01"
"478","147","1","1","hoihoi分　100V","1","","3","1.00","1.00","19","箇所","1000","1000","","","","","","","","0","0","0","0","2018-05-10 09:51:22","2018-05-10 09:51:22"
"479","148","1","1","納品書No.2018041802","1","富寿司照明器具不良交換","1","1.00","1.00","22","式","","5000","","","","","","","245","0","0","0","0","2018-05-18 09:33:10","2018-05-18 09:33:10"
"480","148","1","1","納品書No.2018051001","1","奥田皮膚科ドアホン子機修理","2","1.00","1.00","22","式","","10000","","","","","","","244","0","0","0","0","2018-05-18 09:33:22","2018-05-18 09:33:22"
"481","148","1","1","納品書No.2018051501","1","カーブドッチ厨房内照明器具取替","3","1.00","1.00","22","式","","7000","","","","","","","246","0","0","0","0","2018-05-18 09:33:32","2018-05-18 09:33:32"
"482","149","1","1","納品書No.2018041601","1","鈴木様店舗新装工事","1","1.00","1.00","22","式","","524000","","","","","","","248","0","0","0","0","2018-05-27 11:34:08","2018-05-27 11:34:08"
"483","149","1","1","納品書No.2018042001","1","万代パン屋新装工事","2","1.00","1.00","22","式","","630000","","","","","","","247","0","0","0","0","2018-05-27 11:34:19","2018-05-27 11:34:19"
"484","149","1","1","納品書No.2018042501","1","アーサスヘア近江店照明器具取替","3","1.00","1.00","22","式","","4000","","","","","","","249","0","0","0","0","2018-05-27 11:34:32","2018-05-27 11:34:32"
"485","150","1","1","納品書No.2018042701","1","VIPシティホール看板ランプ交換","1","1.00","1.00","22","式","","15000","","","","","","","250","0","0","0","0","2018-06-04 08:22:35","2018-06-04 08:22:35"
"486","151","1","1","納品書No.2018050802","1","スターダスト換気扇取替","2","1.00","1.00","22","式","","6000","","","","","","","251","0","0","0","0","2018-06-06 13:51:30","2018-06-06 13:52:17"
"487","151","1","1","納品書No.2018050801","1","楽三楽水絶縁調査","1","1.00","1.00","22","式","","15000","","","","","","","243","0","0","0","0","2018-06-06 13:51:45","2018-06-06 13:52:17"
"488","151","1","1","納品書No.2018050901","1","長岡アパマンション506号室照明器具入替","3","1.00","1.00","22","式","","30000","","","","","","","255","0","0","0","0","2018-06-06 13:52:14","2018-06-06 13:52:14"
"489","151","1","1","納品書No.2018051601","1","加茂市横江住宅ポーチライト取替","4","1.00","1.00","22","式","","3000","","","","","","","252","0","0","0","0","2018-06-06 13:52:34","2018-06-06 13:52:34"
"490","151","1","1","納品書No.2018051901","1","ファラオ万代2号店新装工事","5","1.00","1.00","22","式","","550000","","","","","","","257","0","0","0","0","2018-06-06 13:52:49","2018-06-06 13:52:49"
"491","151","1","1","納品書No.2018052401","1","エルミタージュシエル2Fキッチン照明器具取替","6","1.00","1.00","22","式","","3000","","","","","","","253","0","0","0","0","2018-06-06 13:53:02","2018-06-06 13:53:02"
"492","151","1","1","納品書No.2018052501","1","諸橋事務所室外機脱着工事","7","1.00","1.00","22","式","","15000","","","","","","","254","0","0","0","0","2018-06-06 13:53:13","2018-06-06 13:53:13"
"493","151","1","1","納品書No.2018052801","1","AQUA美容室2Fエアコン取付","8","1.00","1.00","22","式","","38000","","","","","","","256","0","0","0","0","2018-06-06 13:53:28","2018-08-09 09:19:04"
"494","152","1","1","納品書No.2018050902","1","外部照明漏電修理","1","1.00","1.00","22","式","","95000","","","","","","","260","0","0","0","0","2018-06-06 14:20:23","2018-06-06 14:20:23"
"495","153","1","1","納品書No.2018051602","1","笹口薬局看板灯ランプ取替","1","1.00","1.00","22","式","","13000","","","","","","","261","0","0","0","0","2018-06-06 14:32:05","2018-06-06 14:32:05"
"496","154","1","1","納品書No.2018052402","1","辻本皮膚科処置室200Vコンセント増設工事","1","1.00","1.00","22","式","","40000","","","","","","","262","0","0","0","0","2018-06-19 08:15:48","2018-06-19 08:15:48"
"497","154","1","1","納品書No.2018053001","1","モスバーガー黒埼店照明器具取替","2","1.00","1.00","22","式","","14000","","","","","","","263","0","0","0","0","2018-06-19 08:15:59","2018-06-19 08:15:59"
"498","155","1","1","納品書No.2018060801","1","大貫邸エアコン他撤去工事","1","1.00","1.00","22","式","","15000","","","","","","","265","0","0","0","0","2018-06-27 08:15:45","2018-06-27 08:15:45"
"499","156","1","1","納品書No.2018052502","1","マテリアルカフェ万代店看板灯不点修理","1","1.00","1.00","22","式","","7000","","","","","","","267","0","0","0","0","2018-06-30 15:40:59","2018-06-30 15:40:59"
"500","156","1","1","納品書No.2018053101","1","ホテルリブマックス店舗新装工事","2","1.00","1.00","22","式","","1565000","","","","","","","266","0","0","0","0","2018-06-30 15:41:12","2018-06-30 15:41:12"
"508","158","1","1","LEDベースライト","1","XL501002P5B　Hf32W高出力×1灯相当","1","8.00","8.00","21","台","9250","74000","6850","54800","","","","","","0","0","0","0","2018-07-02 09:34:49","2018-07-02 09:34:49"
"509","158","1","1","高天井用ダウンライト","1","DDL-4918YW　白熱灯200W相当　電球色","2","10.00","10.00","21","台","6740","67400","4992","49920","","","","","","0","0","0","0","2018-07-02 09:34:49","2018-07-02 09:34:49"
"510","158","1","1","リニューアルプレート","1","200Φ→150Φ","3","10.00","10.00","18","個","1730","17300","1280","12800","","","","","","0","0","0","0","2018-07-02 09:34:49","2018-07-02 09:34:49"
"511","158","1","1","器具取替工賃","1","","4","18.00","18.00","21","台","1950","35100","1430","25740","0.130","2.340","","","","0","0","0","0","2018-07-02 09:34:49","2018-07-02 09:34:49"
"512","158","1","1","足場費(ローリングタワー3段)","1","運搬・組立・解体・搬出","5","1.00","1.00","22","式","70000","70000","60000","60000","","","","","","0","0","0","0","2018-07-02 09:34:49","2018-07-02 09:34:49"
"513","158","1","1","消耗品雑材料","1","","6","1.00","1.00","22","式","2200","2200","1740","1740","","","","","","0","0","0","0","2018-07-02 09:34:49","2018-07-02 09:34:49"
"514","158","1","1","諸経費","1","","7","1.00","1.00","22","式","","40000","","31000","","","","","","0","0","0","0","2018-07-02 09:34:49","2018-07-02 09:34:49"
"515","159","1","1","納品書No.2018062201","1","日本文理高校グランド照明修理","1","1.00","1.00","22","式","","40000","","","","","","","269","0","0","0","0","2018-07-05 08:26:40","2018-07-05 08:26:40"
"516","160","1","1","納品書No.2018060201","1","スナックBAKARA換気扇取替","1","1.00","1.00","22","式","","10000","","","","","","","270","0","0","0","0","2018-07-07 12:06:23","2018-07-07 12:06:23"
"517","160","1","1","納品書No.2018060802","1","fromDawn現状復旧工事","2","1.00","1.00","22","式","","15000","","","","","","","271","0","0","0","0","2018-07-07 12:06:37","2018-07-07 12:06:37"
"518","160","1","1","納品書No.2018061301","1","スナックBAKARA有圧扇取付","3","1.00","1.00","22","式","","7000","","","","","","","264","0","0","0","0","2018-07-07 12:06:55","2018-07-07 12:06:55"
"519","160","1","1","納品書No.2018061701","1","加茂市横江住宅アンテナ設置他工事","4","1.00","1.00","22","式","","37000","","","","","","","272","0","0","0","0","2018-07-07 12:07:11","2018-07-07 12:07:11"
"520","160","1","1","納品書No.2018062501","1","聖籠美容室新築工事","5","1.00","1.00","22","式","","750000","","","","","","","274","0","0","0","0","2018-07-07 12:07:33","2018-07-14 08:27:43"
"521","160","1","1","納品書No.2018062701","1","東三条ハイツ２０４号室改装工","6","1.00","1.00","22","式","","153000","","","","","","","273","0","0","0","0","2018-07-07 12:07:49","2018-07-07 12:07:49"
"522","160","1","1","納品書No.2018062902","1","やすらぎ提海鮮潤電気工事","7","1.00","1.00","22","式","","85000","","","","","","","275","0","0","0","0","2018-07-07 12:08:05","2018-07-07 12:08:05"
"523","161","1","1","LED電球ダイクロハロゲン形　No.259G","1","LDR6L-M-E11/D/W2","1","3.00","3.00","18","個","4600","13800","2400","7200","","","","","","0","0","0","0","2018-07-14 07:40:10","2018-07-14 07:40:10"
"524","162","1","490","600V　CVケーブル　配線","490","CV3.5mm2-4C","1","44.00","44.00","20","ｍ","550","24200","410","18040","0.019","0.845","","","","0","0","0","0","2018-07-14 09:02:12","2018-07-14 09:02:12"
"525","162","1","488","メタルモール本体取付","488","B型","2","4.00","4.00","20","ｍ","2910","11640","2150","8600","0.080","0.320","","","","0","0","0","0","2018-07-14 09:02:12","2018-07-14 09:02:12"
"526","162","1","489","メタルモールコーナーボックス取付","489","B型","3","1.00","1.00","18","個","2580","2580","1900","1900","0.100","0.100","","","","0","0","0","0","2018-07-14 09:02:12","2018-07-14 09:02:12"
"527","162","1","491","メタルモール1コ用スイッチボックス取付","491","A･B型　深型","4","2.00","2.00","18","個","2510","5020","1850","3700","0.100","0.200","","","","0","0","0","0","2018-07-14 09:02:12","2018-07-14 09:02:12"
"528","162","1","492","接地3P20A埋込コンセント取付","492","金属P","5","2.00","2.00","18","個","1880","3760","1390","2780","0.083","0.166","","","","0","0","0","0","2018-07-14 09:02:12","2018-07-14 09:02:12"
"529","162","1","1","消耗品雑材料","1","","6","1.00","1.00","22","式","800","800","580","580","","","","","","0","0","0","0","2018-07-14 09:02:12","2018-07-14 09:02:12"
