"408","1262","8000","1000","","2000","11000","18000","外注費,村山電気,M1845,8000","","2018-07-13 07:38:44","2018-08-01 10:36:52"
"409","1263","0","500","4000","1500","6000","10000","","","2018-07-13 07:42:13","2018-08-09 11:16:16"
"410","1264","0","500","7000","2500","10000","15000","","","2018-07-13 07:44:05","2018-08-09 11:18:04"
"411","1265","116536","3464","35000","38000","193000","243000","仕入材料,岡田電気産業(株),B1806,35771,仕入材料,(株)オスト,B1807,26435,外注費,村山電気,M1846,52000,出庫,岡田電気産業(株),----,2330","","2018-07-13 08:31:51","2018-08-09 11:21:11"
"412","1266","7200","","","","7200","13800","仕入材料,(株)オスト,B1808,7200","","2018-07-13 08:36:44","2018-07-25 09:39:37"
"413","1267","26970","1030","11000","4000","43000","69000","仕入材料,岡田電気産業(株),B1810,26970","","2018-07-17 07:41:14","2018-07-24 09:01:40"
"414","1268","11480","1020","26000","8000","46500","60000","仕入材料,岡田電気産業(株),B1814,8980,外注費,村山電気,M1850,2500","","2018-07-19 07:31:18","2018-09-04 18:15:50"
"415","1269","9210","290","6000","3000","18500","20000","仕入材料,岡田電気産業(株),C1806,2210,外注費,村山電気,M1883,7000","","2018-07-23 07:47:29","2019-01-17 17:20:47"
"416","1270","0","500","2000","1000","3500","5000","","","2018-07-24 07:29:09","2018-08-09 11:23:38"
"417","1271","0","","2000","1000","3000","6000","","","2018-07-24 07:35:02","2018-08-01 10:25:10"
"418","1272","11703","1297","7500","19500","40000","90000","仕入材料,岡田電気産業(株),B1811,730,外注費,村山電気,M1839,9000,出庫,(株)オスト,----,1973","","2018-07-24 08:10:32","2018-07-25 09:08:50"
"419","1273","10160","1840","22000","6000","40000","50000","外注費,村山電気,M1837,1500,出庫,(株)オスト,----,8660","","2018-07-24 08:16:36","2018-11-05 08:04:56"
"420","1274","14000","","","2000","16000","20000","外注費,(株)作新工業,O1812,14000","","2018-07-25 08:50:07","2018-07-25 09:16:07"
"421","1275","4120","880","18000","5000","28000","72000","仕入材料,(株)オスト,B1813,3700,出庫,岡田電気産業(株),----,420","","2018-07-26 08:27:54","2018-09-18 14:02:41"
"422","1276","0","","1400","600","2000","3000","","","2018-07-31 07:39:07","2018-08-07 07:56:03"
"423","1277","6820","1180","10000","4000","22000","39000","仕入材料,(株)オスト,B1816,6820","","2018-08-01 07:44:42","2018-09-18 14:11:56"
"424","1278","13416","584","10000","6000","30000","45000","仕入材料,岡田電気産業(株),B1815,6047,仕入材料,(株)オスト,B1838,1369,外注費,村山電気,M1853,6000","","2018-08-01 08:45:54","2018-09-18 14:28:58"
"425","1279","5000","","","1000","6000","10000","外注費,村山電気,M1848,5000","","2018-08-01 08:48:20","2018-08-20 08:31:02"
"426","1280","8116","884","2000","3000","14000","22000","仕入材料,(株)オスト,B1818,5616,外注費,村山電気,M1854,2500","","2018-08-01 08:56:12","2018-09-18 14:44:20"
"427","1281","651016","18984","52000","145000","867000","1161000","仕入材料,岡田電気産業(株),----,23309,仕入材料,岡田電気産業(株),B1819,155493,仕入材料,(株)オスト,B1820,212214,外注費,村山電気,M1880,260000","","2018-08-03 07:47:25","2019-01-05 08:33:53"
"428","1282","0","","","","0","","","","2018-08-03 07:56:08","2018-08-03 07:56:08"
"429","1283","3223","777","23000","4000","31000","43000","仕入材料,岡田電気産業(株),B1821,2998,出庫,岡田電気産業(株),----,225","","2018-08-03 11:11:28","2018-09-18 15:21:27"
"430","1284","1218","82","2800","800","4900","5000","仕入材料,岡田電気産業(株),B1822,1218","","2018-08-08 07:55:41","2018-09-04 15:46:24"
"431","1285","3500","500","1000","2000","7000","16000","外注費,村山電気,M1849,3500","","2018-08-17 07:36:27","2018-08-20 08:58:07"
"432","1286","0","500","3000","1500","5000","8000","","","2018-08-17 07:39:38","2018-08-28 10:37:58"
"433","1287","582","118","1500","800","3000","5000","出庫,岡田電気産業(株),----,582","","2018-08-17 07:41:16","2018-09-04 15:48:25"
"434","1288","0","","1000","2000","3000","5000","","","2018-08-17 07:43:31","2018-09-04 15:49:46"
"435","1289","151721","4279","68000","34000","258000","345000","仕入材料,岡田電気産業(株),B1825,29565,仕入材料,(株)オスト,B1826,54001,外注費,村山電気,M1861,68000,出庫,岡田電気産業(株),----,155","","2018-08-17 07:44:46","2018-10-04 12:02:36"
"436","1290","0","","13000","3000","16000","22000","","","2018-08-17 07:47:36","2018-12-01 11:10:14"
"437","1291","0","","10000","2000","12000","15000","","","2018-08-17 07:50:51","2018-09-04 15:50:54"
"438","1292","7920","80","1000","2000","11000","17000","仕入材料,(株)オスト,B1823,7920","","2018-08-17 13:27:49","2018-10-01 14:40:05"
"439","1293","171102","4898","45000","44000","265000","342000","仕入材料,岡田電気産業(株),B1827,6673,仕入材料,(株)オスト,B1828,17800,外注費,村山電気,M1860,45000,外注費,ホーチキ(株),O1816,100000,出庫,岡田電気産業(株),----,1629","","2018-08-17 15:55:02","2018-10-05 09:05:57"
"440","1294","0","500","1000","1500","3000","5000","","","2018-08-20 07:46:05","2018-09-04 15:52:23"
"441","1295","0","500","4000","1500","6000","10000","","","2018-08-21 08:12:56","2018-09-04 15:53:38"
"442","1296","351","149","3000","1000","4500","5000","仕入材料,岡田電気産業(株),B1824,351","","2018-08-21 08:14:55","2018-09-04 15:54:59"
"443","1297","2940","160","2000","1900","7000","10700","仕入材料,岡田電気産業(株),B1829,2940","","2018-08-23 08:10:00","2018-09-18 16:23:27"
"444","1298","8980","220","1000","1800","12000","18000","仕入材料,岡田電気産業(株),A1900,8980","","2018-08-23 08:16:06","2018-08-29 08:42:31"
"445","1299","4500","500","4000","2000","11000","13000","外注費,村山電気,M1851,4500","","2018-08-27 08:44:28","2018-09-04 15:57:29"
"446","1300","0","1000","5000","1500","7500","11000","","","2018-08-28 07:46:28","2018-09-18 16:15:55"
"447","1301","846611","25389","400000","118000","1390000","1700000","仕入材料,コメリ,A1903,1370,仕入材料,岡田電気産業(株),C1803,33041,仕入材料,(株)オスト,C1804,551311,仕入材料,ムサシ,C1807,5706,仕入材料,コメリ,C1815,183,外注費,村山電気,M1884,150000,外注費,須戸デンキ,O1902,105000","","2018-08-31 07:48:33","2019-01-21 18:38:17"
"448","1302","0","","2000","1000","3000","5000","","","2018-08-31 07:51:27","2018-09-04 15:58:03"
"449","1303","21380","620","14000","7000","43000","80000","仕入材料,岡田電気産業(株),B1830,5118,仕入材料,(株)オスト,B1831,7262,外注費,村山電気,M1856,9000","","2018-08-31 08:43:19","2018-09-20 09:31:56"
"450","1304","967980","15020","100000","214000","1297000","1650000","仕入材料,岡田電気産業(株),----,718,仕入材料,岡田電気産業(株),B1832,86706,仕入材料,(株)オスト,B1833,472890,仕入材料,ケーズデンキ,B1860,2666,外注費,村山電気,M1862,255000,外注費,浅野防災工業(株),O1817,150000","","2018-09-03 11:53:26","2018-11-14 09:49:21"
"451","1305","52701","1299","18000","18000","90000","150000","仕入材料,(株)オスト,B1843,50418,仕入材料,岡田電気産業(株),B1844,1251,仕入材料,ムサシ,B1848,1032","","2018-09-03 14:12:39","2018-10-04 11:47:13"
"452","1306","194552","5448","90000","45000","335000","600000","仕入材料,岡田電気産業(株),B1849,17714,仕入材料,(株)オスト,B1850,132370,外注費,村山電気,M1901,40000,外注費,須戸デンキ,O1906,3000,出庫,岡田電気産業(株),----,1468","0","2018-09-03 14:57:18","2022-06-30 15:55:59"
"453","1307","50530","470","10000","10000","71000","100000","仕入材料,(株)オスト,B1845,20320,仕入材料,岡田電気産業(株),B1852,6055,外注費,村山電気,M1864,24000,出庫,岡田電気産業(株),----,155","","2018-09-05 07:35:30","2018-10-15 15:52:59"
"454","1308","950","3050","11000","2500","17500","46000","仕入材料,岡田電気産業(株),B1834,950","","2018-09-05 08:34:40","2018-10-05 09:29:11"
"455","1309","1984","16","2000","1500","5500","8000","仕入材料,岡田電気産業(株),B1835,984,外注費,村山電気,M1859,1000","","2018-09-07 12:09:59","2018-10-04 11:23:52"
"456","1310","347978","10022","24000","60000","442000","1000000","仕入材料,岡田電気産業(株),B1885,99823,仕入材料,(株)オスト,B1886,73546,外注費,村山電気,M1879,150000,外注費,東北電力(株),O1815,7963,出庫,岡田電気産業(株),----,16646","","2018-09-07 15:14:52","2019-01-05 08:18:19"
"457","1311","8000","","","2000","10000","18000","外注費,(株)作新工業,O1814,8000","","2018-09-07 16:32:46","2018-10-04 09:29:11"
"458","1312","266","234","2000","1000","3500","5000","仕入材料,岡田電気産業(株),B1836,266","","2018-09-07 16:35:20","2018-09-26 16:02:36"
"459","1313","57389","2611","67000","32000","159000","215000","仕入材料,岡田電気産業(株),----,-1425,仕入材料,(株)オスト,B1837,48006,仕入材料,岡田電気産業(株),B1839,10808","","2018-09-10 08:15:08","2018-10-04 10:25:09"
"460","1314","2500","5500","2000","2000","12000","18000","外注費,村山電気,M1858,2500","","2018-09-12 07:33:20","2018-09-18 17:38:50"
"461","1315","0","","1000","1000","2000","5000","","","2018-09-12 07:36:29","2018-09-26 15:59:50"
"462","1316","6405","595","5000","3000","15000","30000","仕入材料,岡田電気産業(株),B1840,6000,出庫,岡田電気産業(株),----,405","","2018-09-13 13:08:13","2018-10-11 11:40:36"
"463","1317","11550","450","7000","4000","23000","31000","仕入材料,(株)オスト,B1846,9530,仕入材料,岡田電気産業(株),B1847,2020","","2018-09-14 07:37:07","2018-09-26 15:49:46"
"464","1318","1000","","","500","1500","3000","外注費,村山電気,M1855,1000","","2018-09-14 07:40:16","2018-09-18 15:34:56"
"465","1319","15994","1006","18000","7000","42000","60000","仕入材料,岡田電気産業(株),B1841,2625,仕入材料,(株)オスト,B1842,13369","","2018-09-18 07:42:29","2018-10-04 09:56:53"
"466","1320","0","1500","2500","1000","5000","7000","","","2018-09-18 17:41:50","2018-10-04 09:52:14"
"467","1321","0","","7000","1500","8500","12000","","","2018-09-20 07:36:42","2018-12-01 11:04:32"
"468","1322","7000","1000","6000","3000","17000","20000","外注費,村山電気,M1865,7000","","2018-09-22 08:44:35","2018-10-15 17:59:09"
"469","1323","0","3500","2000","2000","7500","10000","","","2018-09-25 07:51:31","2018-10-04 09:46:05"
"470","1324","24229","1771","4000","6000","36000","60000","仕入材料,岡田電気産業(株),B1851,12623,仕入材料,(株)オスト,B1853,1850,外注費,村山電気,M1863,9000,出庫,岡田電気産業(株),----,756","","2018-09-25 13:51:59","2018-10-15 16:08:01"
"471","1325","0","4000","66000","15000","85000","115000","","","2018-09-25 15:04:20","2018-11-02 14:47:15"
"472","1326","14931","1069","13000","6000","35000","48000","仕入材料,(株)オスト,B1871,2931,外注費,村山電気,M1877,12000","","2018-09-26 14:45:38","2018-12-01 10:51:21"
"473","1327","0","1000","3000","2000","6000","20000","","","2018-09-27 07:44:27","2018-09-28 13:56:36"
"474","1328","0","","","","0","","","","2018-09-28 07:40:01","2018-09-28 07:40:01"
"475","1329","7118","282","4000","2300","13700","23000","仕入材料,(株)オスト,C1810,2318,出庫,岡田電気産業(株),----,4800","","2018-09-28 07:45:21","2019-01-23 11:14:31"
"476","1330","0","","","","0","","","","2018-09-28 09:58:21","2018-09-28 09:58:21"
"477","1331","82959","2041","46000","26000","157000","250000","仕入材料,岡田電気産業(株),B1856,30900,仕入材料,(株)オスト,B1857,28990,外注費,村山電気,M1867,22000,出庫,岡田電気産業(株),----,1069","","2018-10-01 13:43:22","2018-11-02 11:53:56"
"478","1332","94805","3195","27000","25000","150000","210000","仕入材料,岡田電気産業(株),B1854,2755,仕入材料,(株)オスト,B1855,54200,外注費,村山電気,M1876,36000,出庫,岡田電気産業(株),----,1850","","2018-10-01 13:46:41","2018-12-01 10:27:51"
"479","1333","4400","1600","16000","3000","25000","48000","仕入材料,(株)オスト,B1889,4400","","2018-10-01 14:05:53","2019-01-17 17:22:36"
"480","1334","38910","1090","9000","9000","58000","67000","仕入材料,(株)オスト,C1805,38910","","2018-10-02 11:24:35","2019-01-05 09:46:29"
"481","1335","341028","9972","9000","68000","428000","700000","仕入材料,岡田電気産業(株),B1861,54967,仕入材料,(株)オスト,B1862,62061,外注費,村山電気,M1871,116000,外注費,(株)作新工業,O1818,108000","0","2018-10-03 08:31:04","2022-06-30 16:10:43"
"482","1336","0","","1000","500","1500","3000","","","2018-10-05 07:47:59","2018-11-02 11:49:27"
"483","1337","0","","","","0","","","","2018-10-05 07:48:51","2018-10-05 07:48:51"
"484","1338","0","","1000","500","1500","3000","","","2018-10-05 07:59:28","2018-11-02 11:46:06"
"485","1339","30322","1678","49000","16000","97000","150000","仕入材料,岡田電気産業(株),B1877,8755,外注費,村山電気,M1874,5000,出庫,岡田電気産業(株),----,16567","","2018-10-09 09:46:53","2018-12-01 09:35:19"
"486","1340","4050","1950","11000","4000","21000","36000","仕入材料,岡田電気産業(株),B1868,4050","","2018-10-09 09:49:10","2018-12-04 19:52:04"
"487","1341","0","","","","0","","","","2018-10-09 09:55:14","2018-10-09 09:55:14"
"488","1342","43509","1491","97000","29000","171000","270000","仕入材料,岡田電気産業(株),----,-5500,仕入材料,岡田電気産業(株),B1864,15687,仕入材料,(株)オスト,B1865,33322","","2018-10-10 07:23:44","2019-01-17 17:00:35"
"489","1343","14552","448","10000","5000","30000","45000","仕入材料,岡田電気産業(株),B1873,5652,仕入材料,(株)オスト,B1874,3900,外注費,村山電気,M1866,5000","","2018-10-10 11:37:33","2018-11-02 11:41:57"
"490","1344","40619","1381","24000","10000","76000","110000","仕入材料,岡田電気産業(株),----,-17370,仕入材料,岡田電気産業(株),B1875,57989","","2018-10-10 11:37:58","2018-11-14 11:05:38"
"491","1345","21926","1074","24000","10000","57000","75000","仕入材料,岡田電気産業(株),B1869,2045,仕入材料,(株)オスト,B1870,19000,出庫,岡田電気産業(株),----,881","","2018-10-10 11:39:18","2018-11-02 11:22:54"
"492","1346","444","556","2000","1000","4000","7000","仕入材料,岡田電気産業(株),B1863,261,仕入材料,(株)オスト,B1866,115,出庫,岡田電気産業(株),----,68","","2018-10-11 08:23:48","2018-12-01 10:18:05"
"493","1347","0","500","2000","500","3000","5000","","","2018-10-12 07:39:14","2018-11-02 15:02:49"
"494","1348","556691","16309","7000","145000","725000","1250000","仕入材料,(株)オスト,B1894,235806,仕入材料,岡田電気産業(株),B1895,39319,外注費,村山電気,M1882,280000,出庫,岡田電気産業(株),----,1566","","2018-10-15 10:06:37","2019-02-05 18:03:04"
"495","1349","862900","25500","190000","216000","1294400","1750000","仕入材料,岡田電気産業(株),B1883,37370,仕入材料,(株)オスト,B1884,190210,外注費,村山電気,M1885,90000,外注費,浅野防災工業(株),O1820,534000,外注費,東北電力(株),O1821,4757,出庫,岡田電気産業(株),----,6563","","2018-10-15 17:27:08","2019-02-05 18:46:26"
"496","1350","0","","5000","1000","6000","9000","","","2018-10-15 17:28:51","2018-12-01 10:14:42"
"497","1351","0","","2000","2000","4000","10000","","","2018-10-19 07:35:28","2018-11-14 09:42:40"
"498","1352","2000","","","500","2500","3000","外注費,村山電気,M1870,2000","","2018-10-20 11:04:58","2018-11-14 09:41:55"
"499","1353","0","3000","14000","4000","21000","29000","","","2018-10-23 07:38:12","2018-12-01 10:07:08"
"500","1354","0","","","","0","","","","2018-10-23 07:39:33","2018-10-23 07:39:33"
"501","1355","40582","1418","8500","7500","58000","77000","仕入材料,(株)オスト,B1880,36396,仕入材料,岡田電気産業(株),B1882,2590,仕入材料,ムサシ,B1887,1596","","2018-10-24 10:31:14","2018-12-04 19:49:36"
"502","1356","6000","2000","2500","1500","12000","17000","仕入材料,(株)オスト,B1876,6000","","2018-10-25 08:07:28","2018-12-04 19:46:57"
"503","1357","4000","2000","3000","2000","11000","15000","外注費,村山電気,M1868,4000","","2018-10-26 12:02:40","2018-11-02 14:58:56"
"504","1358","23296","704","11000","5000","40000","60000","仕入材料,(株)オスト,B1879,16700,外注費,村山電気,M1875,6500,出庫,岡田電気産業(株),----,96","","2018-10-27 07:45:08","2018-12-01 10:05:02"
"505","1359","10000","3000","","2000","15000","20000","外注費,村山電気,M1869,10000","","2018-10-31 07:41:15","2018-11-14 09:39:34"
"506","1360","1261887","18113","124000","200000","1604000","2150000","仕入材料,岡田電気産業(株),----,5564,仕入材料,岡田電気産業(株),C1800,16044,仕入材料,(株)オスト,C1801,777651,仕入材料,コメリ,C1814,628,外注費,村山電気,M1905,368000,外注費,須戸デンキ,O1908,94000","","2018-11-02 17:02:40","2019-02-07 08:17:36"
"507","1361","0","200","1000","300","1500","3000","","","2018-11-06 07:41:47","2018-12-04 18:03:25"
"508","1362","33552","1448","35000","15000","85000","150000","仕入材料,(株)オスト,B1899,21700,仕入材料,岡田電気産業(株),C1802,6852,外注費,村山電気,M1881,5000","","2018-11-07 14:18:15","2019-01-05 08:17:12"
"509","1363","19093","907","11000","5000","36000","37000","外注費,村山電気,M1873,12000,出庫,岡田電気産業(株),----,7093","","2018-11-12 07:41:26","2018-12-01 09:50:58"
"510","1364","0","400","3000","600","4000","6000","","","2018-11-13 07:36:52","2018-12-04 18:00:20"
"511","1365","0","","","","0","","","","2018-11-13 15:25:48","2018-11-13 15:25:48"
"512","1366","70318","2682","102000","35000","210000","350000","仕入材料,岡田電気産業(株),B1892,16308,仕入材料,(株)オスト,B1893,40622,出庫,岡田電気産業(株),----,13388","","2018-11-13 15:29:11","2018-12-24 15:45:49"
"513","1367","44600","1400","6000","10000","62000","85000","仕入材料,岡田電気産業(株),B1890,30780,外注費,村山電気,M1878,4500,出庫,岡田電気産業(株),----,9320","","2018-11-13 15:35:56","2018-12-04 19:14:53"
"514","1368","262229","4771","27000","59000","353000","750000","仕入材料,岡田電気産業(株),A1996,71954,仕入材料,(株)オスト,A1997,53696,外注費,村山電気,M1937,120000,外注費,東北電力(株),O1923,13612,出庫,-,----,2967","","2018-11-13 16:22:35","2019-09-03 18:52:48"
"515","1369","76936","3064","84000","33000","197000","300000","仕入材料,岡田電気産業(株),B1891,9448,仕入材料,(株)オスト,B1896,67286,出庫,岡田電気産業(株),----,202","","2018-11-15 07:49:23","2019-01-22 11:17:53"
"516","1370","4000","","","1000","5000","27000","外注費,村山電気,M1872,4000","","2018-11-16 17:17:35","2018-12-04 17:56:28"
"517","1371","282010","7990","135000","64000","489000","530600","仕入材料,岡田電気産業(株),B1897,38770,仕入材料,(株)オスト,B1898,216240,外注費,(株)ケンオウ,O1819,27000","","2018-11-26 11:23:56","2019-01-17 18:43:16"
"518","1372","0","","","","0","","","","2018-11-26 14:17:49","2018-11-26 14:17:49"
"519","1373","189864","6136","162000","36000","394000","610000","仕入材料,岡田電気産業(株),----,862,仕入材料,(株)オスト,C1812,89780,仕入材料,岡田電気産業(株),C1813,28222,外注費,村山電気,M1902,23000,外注費,須戸デンキ,O1903,48000","","2018-11-28 16:39:54","2019-01-31 09:03:10"
"520","1374","0","500","1000","1500","3000","12000","","","2018-12-01 07:33:02","2018-12-24 15:46:04"
"521","1375","0","","","","0","","","","2018-12-04 19:38:54","2018-12-04 19:38:54"
"522","1376","42616","1384","26000","13000","83000","140000","仕入材料,(株)オスト,C1808,40416,仕入材料,岡田電気産業(株),C1809,1681,出庫,岡田電気産業(株),----,519","","2018-12-06 07:26:52","2019-01-22 10:48:54"
"523","1377","0","3000","10000","2600","15600","22000","","","2018-12-21 07:34:41","2019-01-22 11:40:25"
"524","1378","0","","1000","500","1500","3000","","","2018-12-21 16:54:47","2019-01-22 11:42:34"
"525","1379","0","1000","5000","1500","7500","15000","","","2018-12-21 16:59:15","2019-01-17 17:37:02"
"526","1380","20800","1200","11000","4000","37000","50000","仕入材料,岡田電気産業(株),C1811,20800","","2018-12-25 08:00:13","2019-01-05 08:28:43"
"527","1381","0","1500","4000","1500","7000","10000","","","2018-12-30 07:48:57","2019-01-05 08:25:16"
"528","1382","7119","881","5000","3000","16000","24000","仕入材料,Amazon Japan G.K.(ネットSHOP),A1904,7119","","2019-01-06 14:59:21","2019-01-17 17:43:33"
"529","1383","0","","","","0","","","","2019-01-06 15:01:10","2019-01-06 15:01:10"
"530","1384","435600","5400","43000","71000","555000","770000","仕入材料,岡田電気産業(株),----,25669,仕入材料,岡田電気産業(株),A1901,129640,仕入材料,(株)オスト,A1902,87328,外注費,村山電気,M1913,140000,外注費,東北電力(株),O1901,7963,外注費,須戸デンキ,O1907,45000","","2019-01-09 08:23:54","2019-04-04 09:38:26"
"531","1385","155254","2746","80000","30000","268000","576000","仕入材料,(株)オスト,A1914,39202,仕入材料,岡田電気産業(株),A1915,14700,仕入材料,ムサシ,A1918,4495,外注費,村山電気,M1910,95000,出庫,岡田電気産業(株),----,1857","","2019-01-09 15:50:06","2019-03-14 10:33:52"
"532","1386","361049","10951","100000","56000","528000","900000","仕入材料,(株)オスト,A1905,196752,仕入材料,岡田電気産業(株),A1906,53646,外注費,村山電気,M1911,92000,外注費,須戸デンキ,O1914,15000,出庫,岡田電気産業(株),----,3651","","2019-01-09 15:51:54","2019-03-14 11:14:51"
"533","1387","0","","","","0","","","","2019-01-10 09:24:06","2019-01-10 09:24:06"
"534","1388","29000","3000","4000","4000","40000","54000","外注費,村山電気,M1977,15000,外注費,須戸デンキ,O1950,14000","","2019-01-12 07:31:57","2019-12-16 15:07:27"
"535","1389","0","","1200","300","1500","3000","","","2019-01-16 07:37:16","2019-01-17 17:47:04"
"536","1390","0","","","","0","","","","2019-01-16 07:41:12","2019-01-16 07:41:12"
"537","1391","3000","1000","3000","1400","8400","12000","外注費,須戸デンキ,O1909,3000","","2019-01-17 07:43:26","2019-02-05 17:18:54"
"538","1392","3600","400","2000","1000","7000","10000","仕入材料,(株)オスト,A1913,1600,外注費,須戸デンキ,O1905,2000","","2019-01-17 18:50:40","2019-01-31 09:02:24"
"539","1393","0","500","1000","500","2000","3000","","","2019-01-17 18:52:37","2019-01-31 09:02:55"
"540","1394","2000","500","2000","1000","5500","15000","外注費,須戸デンキ,O1904,2000","","2019-01-17 18:55:07","2019-01-31 08:57:38"
"541","1395","0","","","","0","","","","2019-01-21 15:52:49","2019-01-21 15:52:49"
"542","1396","83796","1204","50000","17000","152000","191000","仕入材料,岡田電気産業(株),A1907,8141,仕入材料,(株)オスト,A1908,30076,外注費,村山電気,M1904,44000,出庫,岡田電気産業(株),----,1579","","2019-01-21 19:03:24","2019-02-07 08:16:55"
"543","1397","0","","","","0","","","","2019-01-22 08:26:21","2019-01-22 08:26:21"
"544","1398","1080","920","2000","5000","9000","18500","仕入材料,岡田電気産業(株),A1916,1080","","2019-01-24 08:49:40","2019-02-14 10:34:50"
"545","1399","4770","230","1000","2000","8000","12900","仕入材料,岡田電気産業(株),A1909,4770","","2019-01-24 19:04:24","2019-02-14 10:07:15"
"546","1400","21000","4000","20000","10000","55000","70000","外注費,須戸デンキ,O1916,21000","","2019-01-25 10:06:14","2019-03-18 15:42:53"
"547","1401","0","","","11000","11000","15000","","","2019-01-25 10:08:50","2019-02-25 16:29:55"
"548","1402","145518","2482","49000","24000","221000","300000","仕入材料,岡田電気産業(株),A1910,55918,仕入材料,(株)オスト,A1911,35600,外注費,村山電気,M1906,54000","","2019-01-28 13:33:39","2019-02-12 10:41:40"
"549","1403","5830","170","5000","2000","13000","20000","仕入材料,岡田電気産業(株),A1912,330,外注費,村山電気,M1903,5500","","2019-01-30 07:45:25","2019-01-31 09:04:57"
"550","1404","0","1000","5000","1500","7500","46500","","","2019-02-05 07:44:16","2019-03-05 16:45:41"
"551","1405","0","1000","2500","1000","4500","6000","","","2019-02-05 08:06:01","2019-02-14 10:26:12"
"552","1406","2371","1629","22500","3500","30000","73000","仕入材料,岡田電気産業(株),B1960,2168,出庫,岡田電気産業(株),----,203","","2019-02-05 10:03:20","2019-10-30 09:04:31"
"553","1407","0","","5000","5000","10000","30000","","","2019-02-05 10:27:37","2019-03-18 15:33:23"
"554","1408","1668","332","2000","1000","5000","7000","仕入材料,岡田電気産業(株),A1917,1668","","2019-02-07 08:28:38","2019-03-14 09:16:15"
"555","1409","49961","1039","62000","22000","135000","164000","仕入材料,岡田電気産業(株),A1922,4338,仕入材料,(株)オスト,A1923,32800,外注費,村山電気,M1909,9600,出庫,岡田電気産業(株),----,3223","","2019-02-07 08:38:12","2019-03-14 09:12:39"
"556","1410","208834","6166","31000","37000","283000","450000","仕入材料,岡田電気産業(株),B1919,28915,仕入材料,(株)オスト,B1920,170294,外注費,村山電気,M1962,5500,出庫,岡田電気産業(株),----,4125","","2019-02-07 08:41:57","2019-10-01 10:47:51"
"557","1411","14425","1575","9000","4000","29000","45000","仕入材料,岡田電気産業(株),A1950,405,外注費,村山電気,M1918,13000,出庫,岡田電気産業(株),----,1020","","2019-02-07 16:22:18","2019-04-18 10:02:17"
"558","1412","204462","6538","39000","30000","280000","350000","仕入材料,岡田電気産業(株),----,1670,仕入材料,(株)オスト,A1959,135660,仕入材料,岡田電気産業(株),A1960,14632,外注費,村山電気,M1926,52500","","2019-02-07 16:23:56","2019-05-21 08:33:08"
"559","1413","99750","1250","19000","18000","138000","160000","仕入材料,岡田電気産業(株),A1930,65260,仕入材料,(株)オスト,A1931,10600,外注費,須戸デンキ,O1915,22000,出庫,岡田電気産業(株),----,1890","","2019-02-07 16:26:44","2019-03-18 15:31:12"
"560","1414","112041","959","2500","10500","126000","158000","仕入材料,Ｌキッチンドットコム(ネットSHOP),A1928,104041,外注費,(株)ビークラフト,O1910,8000","","2019-02-07 16:55:14","2019-02-25 16:47:57"
"561","1415","0","500","3000","500","4000","6000","","","2019-02-07 17:50:29","2019-03-14 08:25:53"
"562","1416","816470","12430","5000","125000","958900","1500000","仕入材料,岡田電気産業(株),----,-44903,仕入材料,岡田電気産業(株),A1919,137353,仕入材料,(株)オスト,A1920,346020,外注費,村山電気,M1919,378000","","2019-02-08 08:57:40","2019-05-08 17:03:43"
"563","1417","535106","9894","254000","113000","912000","1402000","仕入材料,(株)オスト,A1933,209825,仕入材料,岡田電気産業(株),A1934,103370,外注費,村山電気,M1930,13000,外注費,須戸デンキ,O1921,160000,外注費,浅野防災工業(株),O1925,45000,出庫,岡田電気産業(株),----,3911","","2019-02-08 09:19:23","2019-05-27 10:19:24"
"564","1418","0","1000","3000","2000","6000","15000","","","2019-02-14 07:38:38","2019-03-05 08:29:15"
"565","1419","0","","2000","1000","3000","6000","","","2019-02-14 13:32:25","2019-03-18 15:11:37"
"566","1420","0","1000","3000","1000","5000","8000","","","2019-02-16 07:48:15","2019-03-05 08:28:26"
"567","1421","5250","250","","1000","6500","8500","仕入材料,(株)オスト,A1921,3750,外注費,村山電気,M1907,1500","","2019-02-16 08:20:25","2019-02-25 16:19:39"
"568","1422","78357","2643","31000","11000","123000","130000","仕入材料,-,----,56574,仕入材料,岡田電気産業(株),A1926,17883,仕入材料,(株)オスト,A1927,3900","","2019-02-19 08:12:36","2019-03-14 11:26:50"
"569","1423","0","1000","3000","3000","7000","16000","","","2019-02-20 07:50:19","2019-03-05 08:27:32"
"570","1424","165549","3311","42000","21000","231860","325000","仕入材料,岡田電気産業(株),A1924,11770,仕入材料,(株)オスト,A1925,86010,仕入材料,ムサシ,A1929,2167,外注費,村山電気,M1908,22000,外注費,須戸デンキ,O1912,15000,外注費,(株)ケンオウ,O1913,27000,出庫,岡田電気産業(株),----,1602","","2019-02-20 11:25:37","2019-04-01 15:30:30"
"571","1425","18619","381","15000","4000","38000","55000","仕入材料,(株)オスト,A1932,12885,仕入材料,岡田電気産業(株),A1935,1134,出庫,岡田電気産業(株),----,4600","","2019-02-25 15:12:00","2019-04-05 10:40:45"
"572","1426","0","","","","0","","","","2019-02-25 15:22:15","2019-02-25 15:22:15"
"573","1427","2000","1000","4000","1000","8000","15000","外注費,須戸デンキ,O1918,2000","","2019-02-25 15:32:15","2019-04-02 08:41:06"
