"1094","408","1","1","","自動火災報知設備","1","1","5","","","","2","1.00","1.00","22","式","","200000.0","","170000.0","0.000","0.000","12","","0","0","0","0","2019-01-22 10:18:34","2019-01-22 10:23:53"
"1095","408","1","1","","避難器具","1","1","5","","","","3","1.00","1.00","22","式","","400000.0","","350000.0","0.000","0.000","13","","0","0","0","0","2019-01-22 10:24:15","2019-01-22 10:31:00"
"1096","408","1","1","","消火器","1","1","5","","","","4","1.00","1.00","22","式","","17000.0","","17000.0","0.000","0.000","4","","0","0","0","0","2019-01-22 10:31:27","2019-01-22 10:36:26"
"1097","408","1","1","","諸経費","1","1","5","","","","5","1.00","1.00","22","式","","243000","","191000","","","","","0","0","0","0","2019-01-22 10:40:23","2019-01-22 10:44:44"
"1098","409","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","333000.0","","246000.0","8.181","14.755","21","","0","0","0","0","2019-01-22 10:59:21","2019-01-22 11:15:57"
"1099","409","1","1","","諸経費","1","1","22","","","","2","1.00","1.00","22","式","","60000","","49000","","","","","0","0","0","0","2019-01-22 11:16:23","2019-01-22 11:16:23"
"1100","409","1","1","","","1","1","22","","","","3","","","1","<手入力>","","","","","","","","","0","0","0","0","2019-01-22 11:16:55","2019-01-22 11:16:55"
"1101","409","1","1","","出精値引き","1","1","22","","","","4","1.00","1.00","22","式","","-93000","","","","","","","0","0","0","0","2019-01-22 11:17:15","2019-01-22 11:17:15"
"1102","410","1","1","","アームスポットライト増設","1","1","","","","配線共　※器具支給品","1","6.00","6.00","21","台","2700","16200","2000","12000","0.180","1.080","","","0","0","0","0","2019-01-22 11:37:14","2019-01-22 11:37:14"
"1103","410","1","1","","個室換気扇を給気扇に取替","1","1","","","","※器具支給品","2","1.00","1.00","21","台","2230","2230","1650","1650","0.150","0.150","","","0","0","0","0","2019-01-22 11:38:25","2019-01-22 11:38:25"
"1104","410","1","1","","消耗品雑材料","1","1","","","","","3","1.00","1.00","22","式","570","570","350","350","","","","","0","0","0","0","2019-01-22 11:38:57","2019-01-22 11:38:57"
"1105","410","1","1","","諸経費","1","1","","","","","4","1.00","1.00","22","式","","3000","","2000","","","","","0","0","0","0","2019-01-22 11:39:31","2019-01-22 11:39:31"
"1106","411","1","1","","看板ランプ交換","1","1","","","","","1","1.00","1.00","22","式","","3000","","","","","","","0","0","0","0","2019-01-22 11:44:05","2019-01-22 11:44:05"
"1107","412","1","1","","LEDダウンライト　100W相当　電球色　125Φ","1","1","","","","OD261363Z　定価￥11,200","2","3.00","3.00","21","台","2500","7500","1700","5100","","","","","0","0","0","0","2019-01-23 11:06:16","2019-01-23 11:07:04"
"1108","412","1","1","","取替工賃","1","1","","","","","3","3.00","3.00","21","台","2000","6000","1500","4500","","","","","0","0","0","0","2019-01-23 11:06:36","2019-01-23 11:07:04"
"1109","412","1","1","","","1","1","","","","(店内ダウンライト修理)","1","","","1","<手入力>","","","","","","","","","0","0","0","0","2019-01-23 11:07:01","2019-01-23 11:07:04"
"1110","412","1","1","","","1","1","","","","(看板灯修理)","4","","","1","<手入力>","","","","","","","","","0","0","0","0","2019-01-23 11:07:24","2019-01-23 11:07:24"
"1111","412","1","1","","ランプホルダ","1","1","","","","K0/W-L14","5","1.00","1.00","18","個","2376","2376","1672","1672","","","","","0","0","0","0","2019-01-23 11:08:56","2019-01-23 11:08:56"
"1112","412","1","1","","ガード","1","1","","","","GK4","6","1.00","1.00","18","個","756","756","646","646","","","","","0","0","0","0","2019-01-23 11:09:30","2019-01-23 11:09:30"
"1113","412","1","1","","器具取替工賃","1","1","","","","","7","1.00","1.00","21","台","4500","4500","2000","2000","","","","","0","0","0","0","2019-01-23 11:10:38","2019-01-23 11:11:38"
"1114","412","1","1","","消耗品雑材料","1","1","","","","","8","1.00","1.00","22","式","368","368","182","182","","","","","0","0","0","0","2019-01-23 11:11:22","2019-01-23 11:12:31"
"1115","412","1","1","","諸経費","1","1","","","","","9","1.00","1.00","22","式","1500","1500","900","900","","","","","0","0","0","0","2019-01-23 11:13:12","2019-01-23 11:13:12"
"1116","413","1","1","","電気設備工事","1","1","","","","完成分","1","1.00","1.00","22","式","","300000","","","","","","","0","0","0","0","2019-01-31 09:20:36","2019-01-31 09:20:36"
"1117","414","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","610000","","","","","","","0","0","0","0","2019-01-31 09:24:06","2019-01-31 09:24:06"
"1118","415","1","1","","引込開閉器盤内改造費","1","1","","","","","1","1.00","1.00","22","式","","15000","","","","","","","0","0","0","0","2019-01-31 09:37:38","2019-01-31 09:37:38"
"1119","416","1","1","","ブレーカ撤去後、押釦開閉器取付","1","1","","","","BSP215FN32","1","1.00","1.00","22","式","","10000","","","","","","","0","0","0","0","2019-01-31 09:44:14","2019-01-31 09:44:14"
"1120","417","1","1","","調査、スイッチ不良取替","1","1","","","","","1","1.00","1.00","22","式","","3000","","","","","","","0","0","0","0","2019-01-31 09:46:37","2019-01-31 09:46:37"
"1121","418","1","1","","動力配線及び結線費","1","1","","","","","1","1.00","1.00","22","式","","20000","","","","","","","0","0","0","0","2019-01-31 09:48:42","2019-01-31 09:48:42"
"1122","419","1","1","","電気設備工事","1","1","","","","内訳は見積書の通り","1","1.00","1.00","22","式","","2545000","","","","","","","0","0","0","0","2019-02-05 17:14:14","2019-02-05 17:14:14"
"1123","419","1","1","","","1","1","","","","","2","","","1","<手入力>","","","","","","","","","0","0","0","0","2019-02-05 17:14:19","2019-02-05 17:14:19"
"1124","419","1","1","","出精値引","1","1","","","","","3","1.00","1.00","22","式","","-395000","","","","","","","0","0","0","0","2019-02-05 17:14:52","2019-02-05 17:14:52"
"1125","420","1","1","","アームスポットライト取替","1","1","","","","※器具支給品","1","2.00","2.00","21","台","6000","12000","","","","","","","0","0","0","0","2019-02-05 17:20:07","2019-02-05 17:20:07"
"1126","421","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","166000.0","","122000.0","6.164","8.287","19","","0","0","0","0","2019-02-05 17:25:51","2019-02-05 17:47:39"
"1127","421","1","1","","諸経費","1","1","17","","","","2","1.00","1.00","22","式","","25000","","18000","","","","","0","0","0","0","2019-02-05 17:48:07","2019-02-05 17:48:07"
"1128","422","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","560000.0","","410000.0","0.610","27.730","5","","0","0","0","0","2019-02-12 10:40:43","2019-02-12 10:52:01"
"1129","422","1","1","","諸経費","1","1","15","","","","2","1.00","1.00","22","式","","56000","","40000","","","","","0","0","0","0","2019-02-12 10:52:37","2019-02-12 10:52:37"
"1130","423","1","1","","富士型器具　FHF32W×2　定格出力型","1","1","","","","FSA42001FVPN9","1","1.00","1.00","21","台","9180","9180","4770","4770","","","","","0","0","0","0","2019-02-14 10:02:48","2019-02-14 10:02:48"
"1131","423","1","1","","消耗品雑材料","1","1","","","","","2","1.00","1.00","22","式","520","520","230","230","","","","","0","0","0","0","2019-02-14 10:02:48","2019-02-14 10:02:48"
"1132","423","1","1","","取替工賃","1","1","","","","","3","1.00","1.00","21","台","2000","2000","1000","1000","","","","","0","0","0","0","2019-02-14 10:02:48","2019-02-14 10:02:48"
"1133","423","1","1","","諸経費","1","1","","","","","4","1.00","1.00","22","式","","1200","","500","","","","","0","0","0","0","2019-02-14 10:02:48","2019-02-14 10:02:48"
"1134","424","1","1","","コンセント配線(Ｅ付)","1","12","12","","","VVF1.6mm-3C","1","1.00","1.00","19","箇所","4000","4000","3000","3000","0.175","0.175","","","0","0","0","0","2019-02-14 10:18:19","2019-02-14 10:19:12"
"1135","424","1","1","","埋込アースターミナル付ダブルコンセント取付","1","15","15","","","フルカラー　樹脂P","2","1.00","1.00","18","個","2000","2000","1500","1500","0.067","0.067","","","0","0","0","0","2019-02-14 10:18:37","2019-02-14 10:19:41"
"1136","425","1","1","","修理技術料","1","1","","","","","1","1.00","1.00","22","式","15000","15000","11000","11000","","","","","0","0","0","0","2019-02-14 11:53:11","2019-02-14 11:53:11"
"1137","425","1","1","","給排水配管部材","1","1","","","","","2","1.00","1.00","22","式","5000","5000","","","","","","","0","0","0","0","2019-02-14 11:53:11","2019-02-14 11:53:11"
"1138","425","1","1","","消耗品雑材料","1","1","","","","","3","1.00","1.00","22","式","2000","2000","","","","","","","0","0","0","0","2019-02-14 11:53:11","2019-02-14 11:53:11"
"1139","425","1","1","","冷水器","1","1","","","","日立　RW-226PD","4","1.00","1.00","21","台","126000","126000","104000","104000","","","","","0","0","0","0","2019-02-14 11:53:11","2019-02-14 11:53:11"
"1140","425","1","1","","諸経費","1","1","","","","","5","1.00","1.00","22","式","","10000","","7000","","","","","0","0","0","0","2019-02-14 11:53:11","2019-02-14 11:53:11"
"1141","426","1","1","","リモコンリレー取替　WR6166","1","1","","","","RRY13　2-2　廊下回路","1","1.00","1.00","18","個","7500","7500","5600","5600","","","","","0","0","0","0","2019-02-25 16:13:21","2019-02-25 16:13:21"
"1142","426","1","1","","諸経費","1","1","","","","","2","1.00","1.00","22","式","1000","1000","400","400","","","","","0","0","0","0","2019-02-25 16:13:21","2019-02-25 16:13:21"
"1143","427","1","1","","東北電力申請手続費","1","1","","","","電灯種変分","1","1.00","1.00","22","式","15000","15000","11000","11000","","","","","0","0","0","0","2019-02-25 16:22:37","2019-02-25 16:22:37"
"1144","428","1","1","","アームスポットライト取替　4台","1","1","","","","※器具支給品","1","4.00","4.00","21","台","4000","16000","","","","","","","0","0","0","0","2019-03-05 08:13:17","2019-03-05 08:13:17"
"1145","429","1","1","","有圧扇取替","1","1","","","","※器具支給品","1","1.00","1.00","21","台","8000","8000","","","","","","","0","0","0","0","2019-03-05 08:15:53","2019-03-05 08:15:53"
"1146","430","1","1","","照明器具6台取替","1","1","","","","※器具支給品","1","1.00","1.00","22","式","","15000","","","","","","","0","0","0","0","2019-03-05 08:17:51","2019-03-05 08:17:51"
"1147","432","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","300000","","","","","","","0","0","0","0","2019-03-05 08:20:57","2019-03-05 08:20:57"
"1148","433","1","1","","エアコン撤去　3台","1","1","","","","","1","1.00","1.00","22","式","","20000","","","","","","","0","0","0","0","2019-03-05 16:35:14","2019-03-05 16:35:14"
"1149","434","1","1","","ダウンライト取替","1","1","","","","※器具支給品","1","31.00","31.00","21","台","1500","46500","","","","","","","0","0","0","0","2019-03-05 16:46:59","2019-03-05 16:46:59"
"1171","438","1","1","","発電機DS/SS　150/125KVA　1台","1","1","","","","2/21設置・2/25搬出","1","4.00","4.00","35","日","16500","66000","15000","60000","","","","","0","0","0","0","2019-03-07 09:06:38","2019-03-07 09:06:38"
"1172","438","1","1","","サポート料","1","1","","","","2/21～2/25","2","5.00","5.00","35","日","900","4500","650","3250","","","","","0","0","0","0","2019-03-07 09:06:38","2019-03-07 09:06:38"
"1173","438","1","1","","基本料","1","1","","","","","3","1.00","1.00","21","台","2200","2200","2000","2000","","","","","0","0","0","0","2019-03-07 09:06:38","2019-03-07 09:06:38"
"1174","438","1","1","","納入費","1","1","","","","大型ユニック車","4","1.00","1.00","1","回","27500","27500","25000","25000","","","","","0","0","0","0","2019-03-07 09:06:38","2019-03-07 09:06:38"
"1175","438","1","1","","搬出費","1","1","","","","大型ユニック車","5","1.00","1.00","36","回","27500","27500","25000","25000","","","","","0","0","0","0","2019-03-07 09:06:38","2019-03-07 09:06:38"
"1176","438","1","1","","燃料代","1","1","","","","軽油配送","6","1.00","1.00","22","式","54000","54000","44000","44000","","","","","0","0","0","0","2019-03-07 09:06:38","2019-03-07 09:06:38"
"1177","438","1","1","","諸経費","1","1","","","","","7","1.00","1.00","22","式","","18300","","15750","","","","","0","0","0","0","2019-03-07 09:06:38","2019-03-07 09:06:38"
"1185","440","1","1","","ワイヤレスマイクロホン","1","1","","","","パナソニック　WX-4100B","1","2.00","2.00","27","本","33500","67000","19500","39000","","","","","0","0","0","0","2019-03-11 08:36:47","2019-03-11 08:36:47"
"1186","440","1","1","","マイクケーブル","1","1","","","","XLRオス－メス　5m","2","1.00","1.00","27","本","1600","1600","1110","1110","","","","","0","0","0","0","2019-03-11 08:37:50","2019-03-11 08:40:08"
"1187","440","1","1","","マイクケーブル","1","1","","","","XLRオス－メス　10m","3","2.00","2.00","27","本","2000","4000","1383","2766","","","","","0","0","0","0","2019-03-11 08:38:58","2019-03-11 08:40:24"
"1188","440","1","1","","","1","1","","","","","4","","","1","<手入力>","","","","5124","","","","諸経費","0","0","0","0","2019-03-11 08:40:58","2019-03-11 08:40:58"
"1189","441","1","1","","操作卓他改修工事","1","","","","","","1","1.00","1.00","22","式","","1289000.0","","1050000.0","0.000","0.000","19","","0","0","0","0","2019-03-13 11:54:17","2019-03-13 11:54:17"
"1190","442","1","1","","防水コンセント配線取付","1","1","","","","","1","1.00","1.00","22","式","","6000","","4000","","","","","0","0","0","0","2019-03-14 08:28:13","2019-03-14 08:28:13"
"1191","443","1","1","","電気設備追加分","1","1","","","","","2","1.00","1.00","22","式","","48000.0","","35000.0","1.548","2.268","13","","0","0","0","0","2019-03-14 08:50:56","2019-03-14 08:52:22"
"1192","443","1","1","","諸経費","1","1","14","","","","3","1.00","1.00","22","式","","22000","","19000","","","","","0","0","0","0","2019-03-14 08:50:56","2019-03-14 09:12:23"
"1193","443","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","94000.0","","69000.0","2.646","5.206","8","","0","0","0","0","2019-03-14 08:52:18","2019-03-14 09:11:41"
"1194","444","1","1","","テーブル席コンセント増設","1","1","","","","VVF1.6mm-2C　モール配線","1","1.00","1.00","22","式","7000","7000","","","","","","","0","0","0","0","2019-03-14 09:29:14","2019-03-14 09:29:14"
"1195","445","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","514000.0","","377000.0","2.884","29.948","21","","0","0","0","0","2019-03-14 10:02:15","2019-03-14 10:32:45"
"1196","445","1","1","","諸経費","1","1","14","","","","2","1.00","1.00","22","式","","62000","","45000","","","","","0","0","0","0","2019-03-14 10:02:16","2019-03-14 10:33:18"
"1197","446","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","917000.0","","674000.0","8.580","43.974","43","","0","0","0","0","2019-03-14 10:42:03","2019-03-14 11:12:52"
"1198","446","1","1","","諸経費","1","1","11","","","","2","1.00","1.00","22","式","","100000","","70000","","","","","0","0","0","0","2019-03-14 11:09:17","2019-03-14 11:09:17"
"1199","446","1","1","","","1","1","","","","","3","","","1","<手入力>","","","","","","","","","0","0","0","0","2019-03-14 11:13:04","2019-03-14 11:13:04"
"1200","446","1","1","","出精値引き","1","1","","","","","4","1.00","1.00","22","式","","-117000","","","","","","","0","0","0","0","2019-03-14 11:13:31","2019-03-14 11:13:31"
"1201","447","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","116000.0","","101000.0","1.350","2.150","6","","0","0","0","0","2019-03-14 11:20:47","2019-03-14 11:25:58"
"1202","447","1","1","","諸経費","1","1","15","","","","2","1.00","1.00","22","式","","14000","","11000","","","","","0","0","0","0","2019-03-14 11:26:30","2019-03-14 11:26:30"
"1203","448","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","10000","","","","","","","0","0","0","0","2019-03-18 15:09:17","2019-03-18 15:09:17"
"1204","449","1","1","","厨房蛍光灯器具取替","1","1","","","","","1","1.00","1.00","21","台","6000","6000","","","","","","","0","0","0","0","2019-03-18 15:13:54","2019-03-18 15:13:54"
"1205","450","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","160000","","","","","","","0","0","0","0","2019-03-18 15:32:11","2019-03-18 15:32:11"
"1206","451","1","1","","電気設備点検費","1","1","","","","","1","1.00","1.00","22","式","","30000","","","","","","","0","0","0","0","2019-03-18 15:36:15","2019-03-18 15:36:15"
"1207","452","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","70000","","","","","","","0","0","0","0","2019-03-18 15:43:59","2019-03-18 15:43:59"
"1208","453","1","1","","LED電球ダイクロハロゲン形50Wタイプ","1","1","","","","LZA-90682","1","1.00","1.00","18","個","4259","4259","3850","3850","","","","","0","0","0","0","2019-03-27 08:54:52","2019-03-27 08:55:50"
"1209","454","1","1","","屋外投光器取付直し","1","1","","","","ボックス等資材共","1","1.00","1.00","21","台","5000","5000","3500","3500","0.200","0.200","","","0","0","0","0","2019-03-28 13:50:54","2019-03-28 13:50:54"
"1210","455","1","1","","蛍光灯","1","1","","","","FLR40SNMX36R　昼白色","1","32.00","32.00","27","本","540","17280","400","12800","","","","","0","0","0","0","2019-03-28 13:51:12","2019-03-28 13:51:12"
"1211","455","1","1","","取替工賃","1","1","","","","処分共","2","32.00","32.00","27","本","700","22400","500","16000","0.045","1.440","","","0","0","0","0","2019-03-28 13:51:12","2019-03-28 13:51:12"
"1212","455","1","1","","足場費(ローリングタワー3段)","1","1","","","","運搬・組立・解体・搬出","3","1.00","1.00","22","式","70000","70000","60000","60000","","","","","0","0","0","0","2019-03-28 13:51:12","2019-03-28 13:51:12"
"1213","455","1","1","","消耗品雑材料","1","1","","","","","4","1.00","1.00","22","式","1320","1320","1200","1200","","","","","0","0","0","0","2019-03-28 13:51:12","2019-03-28 13:51:12"
"1214","455","1","1","","諸経費","1","1","","","","","5","1.00","1.00","22","式","","13000","","11000","","","","","0","0","0","0","2019-03-28 13:51:12","2019-03-28 13:51:12"
"1215","456","1","1","","ダウンライト取替","1","1","","","","※器具支給品","1","14.00","14.00","21","台","1500","21000","1100","15400","0.100","1.400","","","0","0","0","0","2019-04-02 08:33:46","2019-04-02 08:33:46"
"1216","456","1","1","","非常灯取替","1","1","","","","※器具支給品","2","2.00","2.00","21","台","1800","3600","1320","2640","0.120","0.240","","","0","0","0","0","2019-04-02 08:33:46","2019-04-02 08:33:46"
"1217","456","1","1","","流し元灯取替","1","1","","","","※器具支給品","3","1.00","1.00","21","台","1500","1500","1100","1100","0.100","0.100","","","0","0","0","0","2019-04-02 08:33:46","2019-04-02 08:33:46"
"1218","456","1","1","","埋込ネームスイッチB取替","1","14","14","","","フルカラー　樹脂P","4","1.00","1.00","18","個","1150","1150","850","850","0.054","0.054","","","0","0","0","0","2019-04-02 08:33:46","2019-04-02 08:33:46"
"1219","456","1","1","","埋込調光スイッチC取替","1","20","20","","","ワイド21　表示付･ﾈｰﾑ付","5","4.00","4.00","18","個","7500","30000","5550","22200","0.054","0.216","","","0","0","0","0","2019-04-02 08:33:46","2019-04-02 08:33:46"
"1220","456","1","1","","消耗品雑材料","1","1","20","","","","6","1.00","1.00","22","式","750","750","310","310","","","","","0","0","0","0","2019-04-02 08:33:46","2019-04-02 08:33:46"
"1221","456","1","1","","諸経費","1","1","20","","","","7","1.00","1.00","22","式","","6000","","4500","","","","","0","0","0","0","2019-04-02 08:33:46","2019-04-02 08:33:46"
"1222","457","1","1","","ダウンライト取替","1","1","","","","","1","2.00","2.00","21","台","2500","5000","","","","","","","0","0","0","0","2019-04-02 08:37:59","2019-04-02 08:37:59"
"1223","458","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","15000","","","","","","","0","0","0","0","2019-04-02 08:42:17","2019-04-02 08:42:17"
"1224","459","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","45000","","","","","","","0","0","0","0","2019-04-02 08:59:02","2019-04-02 08:59:02"
"1225","460","1","1","","エアコン専用コンセント配線","1","12","12","","","VVF2.0mm-2C","1","1.00","1.00","19","箇所","7500","7500","5500","5500","0.360","0.360","","","0","0","0","0","2019-04-02 09:11:41","2019-04-02 09:12:43"
"1226","460","1","237","","コンセント取付","237","15","15","","","露出型","2","1.00","1.00","18","個","1060","1060","780","780","0.054","0.054","","","0","0","0","0","2019-04-02 09:12:17","2019-04-02 09:12:17"
"1227","460","1","1","","動力配線切替","1","1","12","","","","3","1.00","1.00","19","箇所","4500","4500","3000","3000","","","","","0","0","0","0","2019-04-02 09:13:25","2019-04-02 09:13:39"
"1228","460","1","1","","店内電話配線","1","1","12","","","","4","1.00","1.00","19","箇所","6000","6000","4500","4500","","","","","0","0","0","0","2019-04-02 09:14:20","2019-04-02 09:14:20"
"1229","460","1","1","","消耗品雑材料","1","1","12","","","","5","1.00","1.00","22","式","940","940","220","220","","","","","0","0","0","0","2019-04-02 09:14:45","2019-04-02 09:14:45"
"1230","460","1","1","","諸経費","1","1","12","","","","6","1.00","1.00","22","式","","3000","","2000","","","","","0","0","0","0","2019-04-02 09:15:06","2019-04-02 09:15:06"
"1231","461","1","1","","照明器具取替","1","1","","","","DL→直付","1","2.00","2.00","21","台","2500","5000","","","","","","","0","0","0","0","2019-04-02 09:18:48","2019-04-02 09:18:48"
"1232","461","1","1","","セット面コンセント移設","1","1","","","","","2","2.00","2.00","19","箇所","2000","4000","","","","","","","0","0","0","0","2019-04-02 09:19:18","2019-04-02 09:19:47"
"1233","461","1","1","","諸経費","1","1","","","","","3","1.00","1.00","22","式","","1000","","","","","","","0","0","0","0","2019-04-02 09:19:37","2019-04-02 09:19:37"
"1234","462","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","770000","","","","","","","0","0","0","0","2019-04-02 09:48:05","2019-04-02 09:48:05"
"1235","462","1","1","","空調設備工事","1","1","","","","(内訳は別紙のとおり)","2","1.00","1.00","22","式","","110000.0","","0.0","0.000","0.000","3","","0","0","0","0","2019-04-02 09:48:45","2019-04-02 09:52:29"
"1236","456","1","1","","","1","1","","","","","8","","","1","<手入力>","","","","","","","","","0","0","0","0","2019-04-05 10:44:24","2019-04-05 10:44:24"
"1237","456","1","1","","値引き","1","1","","","","","9","1.00","1.00","22","式","","-9000","","","","","","","0","0","0","0","2019-04-05 10:44:47","2019-04-05 10:44:47"
"1238","463","1","535","","硬質ビニル電線管(VE)配管","535","13","13","","","VE22","2","6.00","6.00","20","ｍ","1170","7020","860","5160","0.065","0.390","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1239","463","1","582","","メタルモール配管","582","13","13","","","B型","3","6.00","6.00","20","ｍ","3200","19200","2360","14160","0.080","0.480","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1240","463","1","583","","コーナーボックス取付","583","13","13","","","A･Ｂ型共用","4","1.00","1.00","18","個","2600","2600","1910","1910","0.100","0.100","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1241","463","1","584","","1コ用スイッチボックス取付","584","13","13","","","A型・B型共用","5","1.00","1.00","18","個","2430","2430","1790","1790","0.100","0.100","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1242","463","1","1","","配線用遮断器取付","1","1","11","","","既存動力盤内　MCCB3P20A","1","1.00","1.00","18","個","7160","7160","5300","5300","0.300","0.300","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1243","463","1","579","","CVケーブル配線","579","35","35","","","CV3.5mm2-4C　管内","6","28.00","28.00","20","ｍ","630","17640","460","12880","0.024","0.672","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1244","463","1","492","","接地3P20A埋込コンセント取付","492","17","17","","","金属P","7","1.00","1.00","18","個","1880","1880","1390","1390","0.083","0.083","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1245","463","1","1","","消耗品雑材料","1","1","17","","","","8","1.00","1.00","22","式","1070","1070","410","410","","","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1246","463","1","1","","諸経費","1","1","17","","","","9","1.00","1.00","22","式","","8000","","6000","","","","","0","0","0","0","2019-04-15 11:32:53","2019-04-15 11:32:53"
"1247","464","1","1","","スイッチ配線(３路)","1","12","12","","","VVF1.6mm-3C　既存撤去共","1","2.00","2.00","19","箇所","4500","9000","3330","6660","0.250","0.500","","","0","0","0","0","2019-04-15 15:48:37","2019-04-15 15:50:25"
"1248","464","1","1","","埋込ほたるスイッチC取付","1","14","14","","","フルカラー　樹脂P　モールボックス共","2","2.00","2.00","18","個","3540","7080","2620","5240","0.170","0.340","","","0","0","0","0","2019-04-15 15:48:59","2019-04-15 15:51:50"
"1249","464","1","1","","消耗品雑材料","1","1","14","","","","3","1.00","1.00","22","式","420","420","300","300","","","","","0","0","0","0","2019-04-15 15:52:18","2019-04-15 15:52:18"
"1250","464","1","1","","諸経費","1","1","14","","","","4","1.00","1.00","22","式","","1500","","800","","","","","0","0","0","0","2019-04-15 15:52:35","2019-04-15 15:52:35"
"1251","465","1","1","","シャンプー台用コンセント取付","1","1","","","","","1","1.00","1.00","22","式","","3000","","","","","","","0","0","0","0","2019-04-18 09:48:43","2019-04-18 09:48:43"
"1252","466","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","45000","","","","","","","0","0","0","0","2019-04-18 10:03:29","2019-04-18 10:03:29"
"1253","467","1","1","","電気設備工事","1","1","","","","内訳は見積書の通り","1","1.00","1.00","22","式","","1697000","","","","","","","0","0","0","0","2019-04-25 09:06:56","2019-04-25 09:07:22"
"1254","467","1","1","","","1","1","","","","","2","","","1","<手入力>","","","","","","","","","0","0","0","0","2019-04-25 09:07:26","2019-04-25 09:07:26"
"1255","467","1","1","","出精値引き","1","1","","","","","3","1.00","1.00","22","式","","-197000","","","","","","","0","0","0","0","2019-04-25 09:07:50","2019-04-25 09:07:50"
"1256","468","1","1","","共用部電気設備工事","1","1","","","","内訳は見積書の通り","1","1.00","1.00","22","式","","168000","","","","","","","0","0","0","0","2019-04-25 09:14:54","2019-04-25 09:14:54"
"1257","468","1","1","","クロエ電気設備工事","1","1","","","","内訳は見積書の通り","2","1.00","1.00","22","式","","807000","","","","","","","0","0","0","0","2019-04-25 09:15:31","2019-04-25 09:15:31"
"1258","469","1","1","","絶縁測定","1","1","","","","電灯盤・動力盤　書類作成共","1","1.00","1.00","22","式","","15000","","","","","","","0","0","0","0","2019-04-25 09:36:37","2019-04-25 09:36:37"
"1259","470","1","1","","誘導灯取替","1","1","","","","※器具支給品","1","1.00","1.00","21","台","3500","3500","1430","1430","0.170","0.170","","","0","0","0","0","2019-04-25 09:42:21","2019-05-08 17:12:30"
"1260","470","1","1","","非常灯取替","1","1","","","","開口径直し　※器具支給品","2","1.00","1.00","21","台","3500","3500","2200","2200","0.200","0.200","","","0","0","0","0","2019-04-25 09:48:48","2019-05-08 17:12:38"
"1261","470","1","1","","消耗品雑材料","1","1","","","","","3","1.00","1.00","22","式","1500","1500","170","170","","","","","0","0","0","0","2019-04-25 09:49:38","2019-05-08 17:12:46"
"1262","470","1","1","","諸経費","1","1","","","","","4","1.00","1.00","22","式","","1500","","500","","","","","0","0","0","0","2019-04-25 09:50:17","2019-05-08 17:12:55"
"1263","471","1","1","","富士型器具　FHF32W×2　定格出力型","1","1","","","","FSA42001FVPN9","1","1.00","1.00","21","台","9180","9180","4770","4770","","","","","0","0","0","0","2019-04-27 07:59:30","2019-04-27 07:59:30"
"1264","471","1","1","","消耗品雑材料","1","1","","","","","2","1.00","1.00","22","式","520","520","230","230","","","","","0","0","0","0","2019-04-27 07:59:30","2019-04-27 07:59:30"
"1265","471","1","1","","取替工賃","1","1","","","","","3","1.00","1.00","21","台","2000","2000","1000","1000","","","","","0","0","0","0","2019-04-27 07:59:30","2019-04-27 07:59:30"
"1266","471","1","1","","諸経費","1","1","","","","","4","1.00","1.00","22","式","","1200","","500","","","","","0","0","0","0","2019-04-27 07:59:30","2019-04-27 07:59:30"
"1267","472","1","1","","上記工事","1","1","","","","","1","1.00","1.00","22","式","","25000","","","","","","","0","0","0","0","2019-05-08 14:54:10","2019-05-08 14:54:10"
"1268","473","1","1","","電気設備工事","1","1","","","","","1","1.00","1.00","22","式","","10000","","","","","","","0","0","0","0","2019-05-08 14:56:12","2019-05-08 14:56:12"
