"1412","2018-04-13","505","56","1.00","207.00","207","1.00","207","1","2018-04-13 11:10:58","2018-04-13 11:29:01"
"1413","2018-04-13","1628","57","17.00","31.00","527","17.00","527","1","2018-04-13 11:10:58","2018-04-13 11:29:01"
"1414","2018-04-13","477","58","6.00","114.00","684","6.00","684","1","2018-04-13 11:10:58","2018-04-13 11:29:01"
"1415","2018-04-13","360","59","1.00","9800.00","9800","1.00","9800","1","2018-04-13 11:10:58","2018-04-13 11:29:01"
"1416","2018-04-13","333","60","1.00","1370.00","1370","1.00","1370","1","2018-04-13 11:10:58","2018-04-13 11:29:01"
"1417","2018-04-13","439","61","1.00","2340.00","2340","1.00","2340","1","2018-04-13 11:10:58","2018-04-13 11:29:01"
"1418","2018-04-13","481","62","2.00","960.00","1920","2.00","1920","1","2018-04-13 11:10:58","2018-04-13 11:29:01"
"1419","2018-04-13","651","63","1.00","11300.00","11300","1.00","11300","1","2018-04-13 11:10:59","2018-04-13 11:29:01"
"1420","2018-04-13","1105","64","0.00","342.00","0","0.00","0","1","2018-04-13 11:10:59","2018-04-13 11:29:01"
"1421","2018-04-13","569","65","1.00","675.00","675","1.00","675","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1422","2018-04-13","550","66","1.00","126.00","126","1.00","126","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1423","2018-04-13","1306","67","2.00","63.00","126","2.00","126","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1424","2018-04-13","549","68","2.00","63.00","126","2.00","126","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1425","2018-04-13","1394","69","0.00","95.00","0","0.00","0","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1426","2018-04-13","2229","70","1.00","650.00","650","1.00","650","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1427","2018-04-13","2230","71","1.00","630.00","630","1.00","630","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1428","2018-04-13","2231","72","1.00","126.00","126","1.00","126","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1429","2018-04-13","540","73","1.00","63.00","63","1.00","63","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1430","2018-04-13","631","74","2.00","63.00","252","2.00","252","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1431","2018-04-13","2232","75","3.00","63.00","189","3.00","189","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1432","2018-04-13","632","76","61.00","63.00","3943","43.00","3943","1","2018-04-13 11:10:59","2018-04-13 11:29:02"
"1433","2018-04-13","608","77","2.00","63.00","126","2.00","126","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1434","2018-04-13","1270","78","1.00","252.00","252","1.00","252","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1435","2018-04-13","1444","79","3.00","126.00","378","3.00","378","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1436","2018-04-13","609","80","34.00","68.00","2312","74.00","2312","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1437","2018-04-13","1708","81","6.00","239.00","1434","6.00","1434","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1438","2018-04-13","1931","83","6.00","68.00","408","7.00","476","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1439","2018-04-13","600","84","2.00","720.00","1440","2.00","1440","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1440","2018-04-13","626","85","5.00","33.00","165","-18.00","-132","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1441","2018-04-13","513","86","24.00","25.00","600","4.00","100","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1442","2018-04-13","590","87","2.00","108.00","216","2.00","216","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1443","2018-04-13","2233","88","16.00","130.00","2080","16.00","2080","1","2018-04-13 11:10:59","2018-04-13 11:29:03"
"1444","2018-04-13","628","94","2.00","68.00","136","-99.00","68","1","2018-04-13 11:10:59","2018-04-13 11:29:04"
"1445","2018-04-13","639","95","1.00","63.00","63","1.00","131","1","2018-04-13 11:10:59","2018-04-13 11:29:04"
"1446","2018-04-13","1477","96","0.00","126.00","-9","1.00","-9","1","2018-04-13 11:10:59","2018-04-13 11:29:04"
"1447","2018-04-13","638","97","0.00","126.00","0","0.00","0","1","2018-04-13 11:10:59","2018-04-13 11:29:04"
"1448","2018-04-13","604","98","0.00","252.00","0","0.00","0","1","2018-04-13 11:10:59","2018-04-13 11:29:04"
"1449","2018-04-13","610","99","0.00","126.00","0","0.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:04"
"1450","2018-04-13","636","100","2.00","252.00","504","2.00","504","1","2018-04-13 11:11:00","2018-04-13 11:29:04"
"1451","2018-04-13","644","101","1.00","7600.00","7600","1.00","7600","1","2018-04-13 11:11:00","2018-04-13 11:29:04"
"1452","2018-04-13","2305","102","1.00","120.00","120","1.00","120","1","2018-04-13 11:11:00","2018-04-13 11:29:04"
"1453","2018-04-13","483","103","3.00","162.00","486","3.00","486","1","2018-04-13 11:11:00","2018-04-13 11:29:04"
"1454","2018-04-13","2234","104","6.00","125.00","750","6.00","750","1","2018-04-13 11:11:00","2018-04-13 11:29:04"
"1455","2018-04-13","568","105","1.00","279.00","3339","1.00","3339","1","2018-04-13 11:11:00","2018-04-13 11:29:04"
"1456","2018-04-13","640","106","44.00","63.00","2972","4.00","2972","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1457","2018-04-13","2235","108","1.00","63.00","63","1.00","63","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1458","2018-04-13","1359","109","0.00","63.00","0","0.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1459","2018-04-13","594","111","53.00","117.00","6201","89.00","6201","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1460","2018-04-13","1449","112","0.00","594.00","0","0.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1461","2018-04-13","496","113","2.00","82.00","180","0.00","180","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1462","2018-04-13","485","114","2.00","342.00","684","2.00","684","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1463","2018-04-13","553","117","4.00","92.00","368","4.00","368","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1464","2018-04-13","512","120","0.00","28.00","0","-3.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1465","2018-04-13","1333","121","0.00","207.00","0","0.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1466","2018-04-13","576","124","0.00","351.00","0","0.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1467","2018-04-13","511","126","0.00","504.00","0","0.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:05"
"1468","2018-04-13","1706","131","0.00","239.00","0","0.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:06"
"1469","2018-04-13","506","133","0.00","261.00","0","0.00","0","1","2018-04-13 11:11:00","2018-04-13 11:29:06"
"1470","2018-04-13","482","134","3.00","99.00","297","3.00","297","1","2018-04-13 11:11:00","2018-04-13 11:29:06"
"1471","2018-04-13","562","135","2.00","342.00","684","2.00","684","1","2018-04-13 11:11:00","2018-04-13 11:29:06"
"1472","2018-04-13","1915","136","1.00","198.00","198","1.00","198","1","2018-04-13 11:11:00","2018-04-13 11:29:06"
"1473","2018-04-13","1245","137","1.00","342.00","342","1.00","342","1","2018-04-13 11:11:01","2018-04-13 11:29:06"
"1474","2018-04-13","595","138","5.00","189.00","1023","21.00","1023","1","2018-04-13 11:11:01","2018-04-13 11:29:06"
"1475","2018-04-13","1354","139","1.00","594.00","594","1.00","594","1","2018-04-13 11:11:01","2018-04-13 11:29:06"
"1476","2018-04-13","591","140","1.00","117.00","117","1.00","117","1","2018-04-13 11:11:01","2018-04-13 11:29:06"
"1477","2018-04-13","592","141","0.00","117.00","0","0.00","0","1","2018-04-13 11:11:01","2018-04-13 11:29:06"
"1478","2018-04-13","587","142","16.00","82.00","1312","26.00","1312","1","2018-04-13 11:11:01","2018-04-13 11:29:06"
"1479","2018-04-13","622","144","86.00","158.00","13588","136.00","15326","1","2018-04-13 11:11:01","2018-04-13 11:29:06"
"1480","2018-04-13","586","147","32.00","82.00","2624","52.00","2624","1","2018-04-13 11:11:01","2018-04-13 11:29:06"
"1481","2018-04-13","593","148","39.00","36.90","1439","100.00","1141","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1482","2018-04-13","570","150","0.00","171.00","0","1.00","171","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1483","2018-04-13","524","151","53.00","117.00","6201","20.00","2340","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1484","2018-04-13","607","152","0.00","95.00","-9","1.00","-9","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1485","2018-04-13","2306","154","1.00","342.00","-342","1.00","-342","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1486","2018-04-13","1442","158","0.00","810.00","0","1.00","810","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1487","2018-04-13","2307","159","1.00","1278.00","1278","1.00","1278","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1488","2018-04-13","625","160","1.00","513.00","513","1.00","513","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1489","2018-04-13","2353","161","6.00","65.00","390","6.00","390","1","2018-04-13 11:11:01","2018-04-13 11:29:07"
"1490","2018-04-13","1067","165","1.00","405.00","405","0.00","0","1","2018-04-13 11:11:01","2018-04-13 11:29:08"
"1491","2018-04-13","492","167","0.00","828.00","0","-3.00","-9936","1","2018-04-13 11:11:01","2018-04-13 11:29:08"
"1492","2018-04-13","459","168","1.00","297.00","297","1.00","297","1","2018-04-13 11:11:01","2018-04-13 11:29:08"
"1493","2018-04-13","641","169","0.00","135.00","0","1.00","135","1","2018-04-13 11:11:01","2018-04-13 11:29:08"
"1494","2018-04-13","1450","172","29.00","68.00","1972","19.00","1972","1","2018-04-13 11:11:01","2018-04-13 11:29:08"
"1495","2018-04-13","583","173","20.00","40.00","800","20.00","800","1","2018-04-13 11:11:01","2018-04-13 11:29:08"
"1496","2018-04-13","601","174","0.00","702.00","0","5.00","3510","1","2018-04-13 11:11:01","2018-04-13 11:29:08"
"1497","2018-04-13","429","175","1.00","819.00","819","1.00","-819","1","2018-04-13 11:11:01","2018-04-13 11:29:08"
"1498","2018-04-13","1023","178","1.00","171.00","171","-1.00","-171","1","2018-04-13 11:20:27","2018-04-13 11:29:09"
"1499","2018-04-18","601","174","6.00","702.00","4212","1.00","702","1","2018-04-18 08:33:17","2018-04-18 08:33:24"
"1518","2018-06-07","1317","1","2.00","475.00","950","13.00","1425","1","2018-06-07 14:21:50","2018-06-07 14:33:48"
"1519","2018-06-07","1319","2","0.00","155.00","0","9.00","-155","1","2018-06-07 14:21:50","2018-06-07 14:33:47"
"1520","2018-06-07","1321","3","4.00","450.00","1800","24.00","12800","1","2018-06-07 14:21:50","2018-06-07 14:33:47"
"1521","2018-06-07","90","4","1.00","48.40","48","-7.00","-255","1","2018-06-07 14:21:50","2018-06-07 14:33:47"
"1522","2018-06-07","71","21","3.00","1250.00","3750","5.00","7500","1","2018-06-07 14:21:50","2018-06-07 14:33:47"
"1523","2018-06-07","1515","22","0.00","475.00","0","5.00","0","1","2018-06-07 14:21:50","2018-06-07 14:33:47"
"1524","2018-06-07","76","24","0.00","475.00","0","5.00","0","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1525","2018-06-07","74","25","0.00","155.00","0","5.00","0","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1526","2018-06-07","1029","27","1.00","475.00","475","15.00","2375","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1527","2018-06-07","1881","30","0.00","15200.00","0","0.00","0","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1528","2018-06-07","1891","31","0.00","22800.00","0","0.00","0","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1529","2018-06-07","86","32","2.00","80.00","160","3.00","240","1","2018-06-07 14:21:51","2018-06-07 14:33:46"
"1530","2018-06-07","1222","33","1.00","1800.00","1800","1.00","1800","1","2018-06-07 14:21:51","2018-06-07 14:33:46"
"1531","2018-06-07","2352","156","1.00","27000.00","27000","1.00","27000","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1532","2018-06-07","1028","162","1.00","1250.00","1250","12.00","8750","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1533","2018-06-07","72","163","0.00","180.00","0","5.00","0","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1534","2018-06-07","1320","164","3.00","180.00","540","12.00","540","1","2018-06-07 14:21:51","2018-06-07 14:33:47"
"1535","2018-06-07","1725","183","10.00","420.00","4200","10.00","4200","1","2018-06-07 14:21:51","2018-06-07 14:33:46"
"1536","2018-06-08","90","4","0.50","48.40","24","1.00","48","1","2018-06-08 09:19:04","2018-06-08 09:19:17"
"1655","2018-06-18","504","5","2.00","149.00","298","9.00","1332","1","2018-06-18 13:49:15","2018-06-18 14:00:24"
"1656","2018-06-18","535","6","0.00","63.00","-5","0.00","-5","1","2018-06-18 13:49:16","2018-06-18 14:00:26"
"1657","2018-06-18","537","7","18.00","63.00","1129","18.00","1129","1","2018-06-18 13:49:16","2018-06-18 14:00:26"
"1658","2018-06-18","539","8","0.00","63.00","0","1.00","0","1","2018-06-18 13:49:16","2018-06-18 14:00:26"
"1659","2018-06-18","518","9","83.00","28.00","2324","92.00","2452","1","2018-06-18 13:49:16","2018-06-18 14:00:25"
"1660","2018-06-18","502","10","1.00","414.00","414","-4.00","2619","1","2018-06-18 13:49:16","2018-06-18 14:00:24"
"1661","2018-06-18","510","11","9.00","405.00","3645","9.00","3645","1","2018-06-18 13:49:16","2018-06-18 14:00:24"
"1662","2018-06-18","527","12","0.00","149.00","0","0.00","0","1","2018-06-18 13:49:16","2018-06-18 14:00:25"
"1663","2018-06-18","528","13","37.00","220.00","8140","37.00","8140","1","2018-06-18 13:49:16","2018-06-18 14:00:25"
"1664","2018-06-18","552","14","3.00","121.00","295","3.00","295","1","2018-06-18 13:49:16","2018-06-18 14:00:27"
"1665","2018-06-18","557","19","0.00","171.00","0","0.00","0","1","2018-06-18 13:49:16","2018-06-18 14:00:28"
"1666","2018-06-18","526","20","3.00","360.00","1080","3.00","1080","1","2018-06-18 13:49:16","2018-06-18 14:00:25"
"1667","2018-06-18","530","35","0.00","693.00","0","0.00","0","1","2018-06-18 13:49:16","2018-06-18 14:00:25"
"1668","2018-06-18","495","38","4.00","82.00","360","6.00","360","1","2018-06-18 13:49:16","2018-06-18 14:00:24"
"1669","2018-06-18","531","39","0.00","738.00","0","0.00","0","1","2018-06-18 13:49:16","2018-06-18 14:00:25"
"1670","2018-06-18","555","40","15.00","171.00","2565","16.00","2736","1","2018-06-18 13:49:16","2018-06-18 14:00:27"
"1671","2018-06-18","556","41","20.00","171.00","3420","24.00","4104","1","2018-06-18 13:49:16","2018-06-18 14:00:27"
"1672","2018-06-18","542","42","15.00","135.00","2034","15.00","2034","1","2018-06-18 13:49:16","2018-06-18 14:00:26"
"1673","2018-06-18","544","43","6.00","135.00","810","6.00","810","1","2018-06-18 13:49:16","2018-06-18 14:00:26"
"1674","2018-06-18","2222","44","1.00","63000.00","63000","1.00","63000","1","2018-06-18 13:49:16","2018-06-18 14:00:29"
"1675","2018-06-18","1776","45","1.00","11600.00","11600","1.00","11600","1","2018-06-18 13:49:16","2018-06-18 14:00:22"
"1676","2018-06-18","2223","46","1.00","14500.00","14500","1.00","14500","1","2018-06-18 13:49:16","2018-06-18 14:00:22"
"1677","2018-06-18","484","47","4.00","234.00","936","4.00","936","1","2018-06-18 13:49:16","2018-06-18 14:00:23"
"1678","2018-06-18","532","48","1.00","1215.00","1215","1.00","1215","1","2018-06-18 13:49:17","2018-06-18 14:00:26"
"1679","2018-06-18","499","50","0.00","144.00","0","0.00","0","1","2018-06-18 13:49:17","2018-06-18 14:00:24"
"1680","2018-06-18","509","51","0.00","324.00","0","0.00","0","1","2018-06-18 13:49:17","2018-06-18 14:00:24"
"1681","2018-06-18","2224","52","1.00","1450.00","1450","1.00","1450","1","2018-06-18 13:49:17","2018-06-18 14:00:25"
"1682","2018-06-18","508","53","7.00","290.00","2030","1.00","290","1","2018-06-18 13:49:17","2018-06-18 14:00:24"
"1683","2018-06-18","457","55","4.00","240.00","960","4.00","960","1","2018-06-18 13:49:17","2018-06-18 14:00:23"
"1684","2018-06-18","505","56","1.00","207.00","207","1.00","207","1","2018-06-18 13:49:17","2018-06-18 14:00:24"
"1685","2018-06-18","1628","57","17.00","31.00","527","17.00","527","1","2018-06-18 13:49:17","2018-06-18 14:00:25"
"1686","2018-06-18","477","58","6.00","114.00","684","6.00","684","1","2018-06-18 13:49:17","2018-06-18 14:00:23"
"1687","2018-06-18","360","59","1.00","9800.00","9800","1.00","9800","1","2018-06-18 13:49:17","2018-06-18 14:00:22"
"1688","2018-06-18","333","60","1.00","1370.00","1370","1.00","1370","1","2018-06-18 13:49:17","2018-06-18 14:00:22"
"1689","2018-06-18","439","61","1.00","2340.00","2340","1.00","2340","1","2018-06-18 13:49:17","2018-06-18 14:00:22"
"1690","2018-06-18","481","62","2.00","960.00","1920","2.00","1920","1","2018-06-18 13:49:17","2018-06-18 14:00:23"
"1691","2018-06-18","651","63","1.00","11300.00","11300","1.00","11300","1","2018-06-18 13:49:17","2018-06-18 14:00:33"
"1692","2018-06-18","1105","64","0.00","342.00","0","0.00","0","1","2018-06-18 13:49:17","2018-06-18 14:00:28"
"1693","2018-06-18","569","65","1.00","675.00","675","1.00","675","1","2018-06-18 13:49:17","2018-06-18 14:00:28"
"1694","2018-06-18","550","66","1.00","126.00","126","1.00","126","1","2018-06-18 13:49:17","2018-06-18 14:00:27"
"1695","2018-06-18","1306","67","1.00","63.00","63","2.00","126","1","2018-06-18 13:49:17","2018-06-18 14:00:27"
"1696","2018-06-18","549","68","1.00","63.00","63","2.00","126","1","2018-06-18 13:49:17","2018-06-18 14:00:27"
"1697","2018-06-18","1394","69","0.00","95.00","0","0.00","0","1","2018-06-18 13:49:17","2018-06-18 14:00:27"
"1698","2018-06-18","2229","70","1.00","650.00","650","1.00","650","1","2018-06-18 13:49:17","2018-06-18 14:00:27"
"1699","2018-06-18","2230","71","1.00","630.00","630","1.00","630","1","2018-06-18 13:49:17","2018-06-18 14:00:26"
"1700","2018-06-18","2231","72","1.00","126.00","126","1.00","126","1","2018-06-18 13:49:17","2018-06-18 14:00:27"
"1701","2018-06-18","540","73","1.00","63.00","63","1.00","63","1","2018-06-18 13:49:17","2018-06-18 14:00:26"
"1702","2018-06-18","631","74","2.00","63.00","252","2.00","252","1","2018-06-18 13:49:17","2018-06-18 14:00:32"
"1703","2018-06-18","2232","75","3.00","63.00","189","3.00","189","1","2018-06-18 13:49:17","2018-06-18 14:00:32"
"1704","2018-06-18","632","76","62.00","63.00","3906","61.00","3943","1","2018-06-18 13:49:17","2018-06-18 14:00:32"
"1705","2018-06-18","608","77","2.00","63.00","126","2.00","126","1","2018-06-18 13:49:17","2018-06-18 14:00:31"
"1706","2018-06-18","1270","78","1.00","252.00","252","1.00","252","1","2018-06-18 13:49:17","2018-06-18 14:00:32"
"1707","2018-06-18","1444","79","3.00","126.00","378","3.00","378","1","2018-06-18 13:49:18","2018-06-18 14:00:32"
"1708","2018-06-18","609","80","37.00","68.00","2516","34.00","2312","1","2018-06-18 13:49:18","2018-06-18 14:00:31"
"1709","2018-06-18","1708","81","6.00","239.00","1434","6.00","1434","1","2018-06-18 13:49:18","2018-06-18 14:00:29"
"1710","2018-06-18","1931","83","6.00","68.00","408","6.00","408","1","2018-06-18 13:49:18","2018-06-18 14:00:29"
"1711","2018-06-18","600","84","2.00","720.00","1440","2.00","1440","1","2018-06-18 13:49:18","2018-06-18 14:00:31"
"1712","2018-06-18","626","85","2.00","33.00","66","1.00","33","1","2018-06-18 13:49:18","2018-06-18 14:00:32"
"1713","2018-06-18","513","86","24.00","25.00","600","24.00","600","1","2018-06-18 13:49:18","2018-06-18 14:00:25"
"1714","2018-06-18","590","87","2.00","108.00","216","2.00","216","1","2018-06-18 13:49:18","2018-06-18 14:00:30"
"1715","2018-06-18","2233","88","25.00","74.00","1850","16.00","2080","1","2018-06-18 13:49:18","2018-06-18 14:00:29"
"1716","2018-06-18","628","94","2.00","68.00","136","2.00","136","1","2018-06-18 13:49:18","2018-06-18 14:00:32"
"1717","2018-06-18","639","95","0.00","63.00","-5","1.00","-5","1","2018-06-18 13:49:18","2018-06-18 14:00:33"
"1718","2018-06-18","1477","96","0.00","126.00","-9","0.00","-9","1","2018-06-18 13:49:18","2018-06-18 14:00:33"
"1719","2018-06-18","638","97","0.00","126.00","0","0.00","0","1","2018-06-18 13:49:18","2018-06-18 14:00:33"
"1720","2018-06-18","604","98","0.00","252.00","0","0.00","0","1","2018-06-18 13:49:18","2018-06-18 14:00:31"
"1721","2018-06-18","610","99","0.00","126.00","0","0.00","0","1","2018-06-18 13:49:18","2018-06-18 14:00:31"
"1722","2018-06-18","636","100","2.00","252.00","504","2.00","504","1","2018-06-18 13:49:18","2018-06-18 14:00:32"
"1723","2018-06-18","644","101","1.00","7600.00","7600","1.00","7600","1","2018-06-18 13:49:18","2018-06-18 14:00:33"
"1724","2018-06-18","2305","102","1.00","120.00","120","1.00","120","1","2018-06-18 13:49:18","2018-06-18 14:00:32"
"1725","2018-06-18","483","103","3.00","162.00","486","3.00","486","1","2018-06-18 13:49:18","2018-06-18 14:00:23"
"1726","2018-06-18","2234","104","6.00","125.00","750","6.00","750","1","2018-06-18 13:49:18","2018-06-18 14:00:23"
"1727","2018-06-18","568","105","1.00","279.00","3339","1.00","3339","1","2018-06-18 13:49:18","2018-06-18 14:00:28"
"1728","2018-06-18","640","106","23.00","63.00","1544","44.00","1544","1","2018-06-18 13:49:18","2018-06-18 14:00:33"
"1729","2018-06-18","2235","108","1.00","63.00","63","1.00","63","1","2018-06-18 13:49:18","2018-06-18 14:00:33"
"1730","2018-06-18","1359","109","0.00","63.00","0","0.00","0","1","2018-06-18 13:49:18","2018-06-18 14:00:33"
"1731","2018-06-18","594","111","38.00","117.00","4446","38.00","4446","1","2018-06-18 13:49:18","2018-06-18 14:00:30"
"1732","2018-06-18","1449","112","1.00","594.00","594","-3.00","594","1","2018-06-18 13:49:18","2018-06-18 14:00:31"
"1733","2018-06-18","496","113","1.00","82.00","90","2.00","90","1","2018-06-18 13:49:18","2018-06-18 14:00:24"
"1734","2018-06-18","485","114","2.00","342.00","684","2.00","684","1","2018-06-18 13:49:19","2018-06-18 14:00:23"
"1735","2018-06-18","553","117","2.00","92.00","160","1.00","160","1","2018-06-18 13:49:19","2018-06-18 14:00:27"
"1736","2018-06-18","512","120","0.00","28.00","0","0.00","0","1","2018-06-18 13:49:19","2018-06-18 14:00:25"
"1737","2018-06-18","1333","121","0.00","207.00","0","0.00","0","1","2018-06-18 13:49:19","2018-06-18 14:00:31"
"1738","2018-06-18","576","124","0.00","351.00","0","0.00","0","1","2018-06-18 13:49:19","2018-06-18 14:00:29"
"1739","2018-06-18","511","126","0.00","504.00","0","0.00","0","1","2018-06-18 13:49:19","2018-06-18 14:00:24"
"1740","2018-06-18","1706","131","0.00","239.00","0","0.00","0","1","2018-06-18 13:49:19","2018-06-18 14:00:30"
"1741","2018-06-18","506","133","0.00","261.00","0","0.00","0","1","2018-06-18 13:49:19","2018-06-18 14:00:24"
"1742","2018-06-18","482","134","3.00","99.00","297","3.00","297","1","2018-06-18 13:49:19","2018-06-18 14:00:23"
"1743","2018-06-18","562","135","2.00","342.00","684","2.00","684","1","2018-06-18 13:49:19","2018-06-18 14:00:28"
"1744","2018-06-18","1915","136","1.00","198.00","198","1.00","198","1","2018-06-18 13:49:19","2018-06-18 14:00:31"
"1745","2018-06-18","1245","137","1.00","342.00","342","1.00","342","1","2018-06-18 13:49:19","2018-06-18 14:00:28"
"1746","2018-06-18","595","138","5.00","189.00","1023","5.00","1023","1","2018-06-18 13:49:19","2018-06-18 14:00:30"
"1747","2018-06-18","1354","139","1.00","594.00","594","1.00","594","1","2018-06-18 13:49:19","2018-06-18 14:00:30"
"1748","2018-06-18","591","140","3.00","117.00","351","1.00","117","1","2018-06-18 13:49:19","2018-06-18 14:00:30"
"1749","2018-06-18","592","141","1.00","117.00","117","1.00","117","1","2018-06-18 13:49:19","2018-06-18 14:00:30"
"1750","2018-06-18","587","142","11.00","82.00","902","5.00","902","1","2018-06-18 13:49:19","2018-06-18 14:00:29"
"1751","2018-06-18","622","144","40.00","158.00","6320","40.00","6320","1","2018-06-18 13:49:19","2018-06-18 14:00:31"
"1752","2018-06-18","586","147","23.00","82.00","1886","22.00","1886","1","2018-06-18 13:49:19","2018-06-18 14:00:29"
"1753","2018-06-18","593","148","48.00","36.90","1772","39.00","1772","1","2018-06-18 13:49:19","2018-06-18 14:00:30"
"1754","2018-06-18","570","150","0.00","171.00","0","-1.00","-171","1","2018-06-18 13:49:19","2018-06-18 14:00:28"
"1755","2018-06-18","524","151","38.00","117.00","4446","53.00","6201","1","2018-06-18 13:49:19","2018-06-18 14:00:25"
"1756","2018-06-18","607","152","0.00","95.00","-9","0.00","-9","1","2018-06-18 13:49:19","2018-06-18 14:00:31"
"1757","2018-06-18","2306","154","1.00","342.00","-342","1.00","-342","1","2018-06-18 13:49:19","2018-06-18 14:00:29"
"1758","2018-06-18","1442","158","0.00","810.00","0","0.00","0","1","2018-06-18 13:49:19","2018-06-18 14:00:22"
"1759","2018-06-18","2307","159","1.00","1278.00","1278","1.00","1278","1","2018-06-18 13:49:19","2018-06-18 14:00:23"
"1760","2018-06-18","625","160","1.00","513.00","513","1.00","513","1","2018-06-18 13:49:19","2018-06-18 14:00:32"
"1761","2018-06-18","2353","161","6.00","65.00","390","6.00","390","1","2018-06-18 13:49:19","2018-06-18 14:00:22"
"1762","2018-06-18","1067","165","1.00","405.00","405","1.00","405","1","2018-06-18 13:49:19","2018-06-18 14:00:28"
"1763","2018-06-18","492","167","0.00","828.00","0","0.00","0","1","2018-06-18 13:49:19","2018-06-18 14:00:23"
"1764","2018-06-18","459","168","1.00","297.00","297","1.00","297","1","2018-06-18 13:49:20","2018-06-18 14:00:23"
"1765","2018-06-18","641","169","0.00","135.00","0","0.00","0","1","2018-06-18 13:49:20","2018-06-18 14:00:33"
"1766","2018-06-18","1450","172","20.00","68.00","1360","20.00","1360","1","2018-06-18 13:49:20","2018-06-18 14:00:31"
"1767","2018-06-18","583","173","19.00","40.00","760","19.00","760","1","2018-06-18 13:49:20","2018-06-18 14:00:29"
"1768","2018-06-18","601","174","2.00","702.00","1326","-2.00","1326","1","2018-06-18 13:49:20","2018-06-18 14:00:31"
"1769","2018-06-18","429","175","1.00","819.00","819","1.00","819","1","2018-06-18 13:49:20","2018-06-18 14:00:22"
"1770","2018-06-18","1023","178","0.00","171.00","0","0.00","0","1","2018-06-18 13:49:20","2018-06-18 14:00:28"
"1771","2018-06-18","1026","181","1.00","441.00","441","1.00","-441","1","2018-06-18 13:49:20","2018-06-18 14:00:32"
"1772","2018-06-18","1793","182","1.00","378.00","378","-1.00","378","1","2018-06-18 13:49:20","2018-06-18 14:00:23"
"1773","2018-06-26","452","127","4.00","495.00","1980","7.00","3465","1","2018-06-26 08:19:08","2018-06-26 08:19:14"
"1774","2018-07-30","632","76","96.00","68.00","6528","107.00","6966","1","2018-07-30 09:39:40","2018-07-30 09:40:48"
"1775","2018-07-30","609","80","63.00","68.00","4284","65.00","4420","1","2018-07-30 09:40:05","2018-07-30 09:40:48"
